fecha,prediccion,real,precios
10-10-2018,1.0199150641759236,-1.7716535433070837,14.97
11-10-2018,1.3734234968821208,-2.70448548812665,14.75
12-10-2018,1.2164221207300823,-0.9536784741144453,14.54
15-10-2018,0.017629384994506836,-0.8157715839564988,14.59
16-10-2018,-0.6468993723392487,1.919122686771757,14.87
17-10-2018,-5.378137429555257,-5.820105820105814,14.24
18-10-2018,-6.929812749226888,-6.199999999999998,14.07
19-10-2018,-7.917588869730632,,
22-10-2018,-4.653163234392802,,
23-10-2018,-1.2043338418006897,,
24-10-2018,-4.2924983104070025,,
25-10-2018,-2.032555898030599,,
26-10-2018,-1.2496868719657261,,
29-10-2018,-3.720607042312622,,
