fecha,tasa,precios
05-12-2018,6.529209621993124,3.1
06-12-2018,3.6666666666666625,3.11
07-12-2018,-0.9523809523809462,3.12
10-12-2018,-4.487179487179491,2.98
11-12-2018,-5.345911949685545,3.01
13-12-2018,-8.787878787878789,3.01
14-12-2018,-4.50160771704179,2.97
17-12-2018,-4.5161290322580685,2.96
18-12-2018,1.6077170418006517,3.16
19-12-2018,-3.205128205128208,3.02
20-12-2018,0.33557046979866545,2.99
21-12-2018,0.9966777408637957,3.04
24-12-2018,-0.6644518272425108,2.99
26-12-2018,0.673400673400674,2.99
