fecha,prediccion,real,precios
09-08-2018,0.3251335546374321,-0.18785222291797832,15.94
10-08-2018,0.9307216902573904,-0.8860759493670922,15.66
13-08-2018,1.3215168317159016,0.509554140127389,15.78
14-08-2018,0.7882399459679922,1.1450381679389294,15.9
15-08-2018,-0.22736392418543497,-0.06361323155216149,15.71
16-08-2018,-1.2909197608629863,-3.6487322201608015,15.58
17-08-2018,-0.4509310821692149,-3.380454824830971,15.72
20-08-2018,2.223564942677816,,
21-08-2018,4.143285950024922,,
22-08-2018,2.698459963003794,,
23-08-2018,1.066246896982193,,
24-08-2018,0.8838951587677002,,
27-08-2018,2.5424498319625854,,
28-08-2018,2.793713132540385,,
