fecha,prediccion,real,precios
02-01-2019,0.9165281057357788,0.17759246390241543,129.74
03-01-2019,0.3302486340204875,4.029274569728157,129.35
04-01-2019,0.6246238450209299,1.8885667267455613,130.02
07-01-2019,0.9884224931399027,5.487804878048786,133.21
08-01-2019,3.468928496042887,4.073729863692682,134.38
09-01-2019,3.6535771687825522,5.00898648120653,134.38
10-01-2019,5.173218568166097,6.585829766999526,134.49
11-01-2019,3.9597815672556558,,
14-01-2019,2.8889017403125763,,
15-01-2019,2.0620571772257485,,
16-01-2019,1.2838350335756938,,
17-01-2019,2.1837857564290366,,
18-01-2019,1.394838571548462,,
21-01-2019,0.762863020102183,,
