fecha,prediccion,real,precios
31-10-2018,0.7814581394195557,-15.243440012134087,111.76
01-11-2018,2.069973111152649,-7.827910227537479,118.69
05-11-2018,2.1512829462687173,-2.057938895045123,123.74
06-11-2018,-1.4797959725062053,-4.792057535959971,121.79
07-11-2018,-4.212015151977539,-3.6281359161638562,121.39
08-11-2018,-1.776390552520752,-7.162080041670284,106.94
09-11-2018,-2.0888128678003945,-4.216265333939119,105.41
12-11-2018,-9.077013651529947,,
13-11-2018,-9.95595089594523,,
14-11-2018,-0.09427769978841145,,
15-11-2018,4.8682360251744585,,
16-11-2018,3.4866307924191156,,
19-11-2018,1.6950087547302246,,
20-11-2018,4.815484960873921,,
