fecha,tasa,precios
26-12-2018,0.20629190304280118,38.86
27-12-2018,3.86550172094253,39.23
28-12-2018,0.9095634095634133,38.83
31-12-2018,1.0830324909747335,39.2
02-01-2019,-1.6779363886801946,39.26
03-01-2019,1.75983436853002,39.32
04-01-2019,1.0777521170130915,39.39
07-01-2019,0.6433350488934637,39.11
08-01-2019,0.07647208768799679,39.26
09-01-2019,1.4421838784445076,39.39
10-01-2019,1.04591836734693,39.61
11-01-2019,-1.7065715741212293,38.59
14-01-2019,-3.458799593082399,37.96
15-01-2019,-1.8024879411018047,38.68
