fecha,prediccion,real,precios
06-12-2018,2.166527032852173,10.708661417322844,14.06
07-12-2018,0.8273128469785055,5.664652567975831,13.99
10-12-2018,0.5469849507013956,-0.1431639226914914,13.95
11-12-2018,2.4437930583953857,1.2426900584795317,13.85
13-12-2018,4.377467791239421,4.281567489114658,14.37
14-12-2018,3.817565441131592,3.381294964028769,14.37
17-12-2018,2.2576920986175537,-0.14367816091953717,13.9
18-12-2018,0.49168578783671063,,
19-12-2018,1.6598840951919556,,
20-12-2018,4.587494850158691,,
21-12-2018,5.082899411519368,,
24-12-2018,6.095765988032023,,
26-12-2018,8.082997639973959,,
27-12-2018,9.056347846984863,,
