fecha,tasa,precios
21-12-2018,0.523771152296531,49.9
24-12-2018,-2.7533684827182263,49.8
26-12-2018,4.89439480097481,51.65
27-12-2018,5.587628865979384,51.21
28-12-2018,4.212860310421293,51.7
31-12-2018,2.4390243902439,51.24
02-01-2019,1.3823064770932125,51.34
03-01-2019,4.709418837675353,52.25
04-01-2019,5.783132530120487,52.68
07-01-2019,5.053242981606969,54.26
08-01-2019,5.213825424721738,53.88
09-01-2019,4.738878143133454,54.15
10-01-2019,5.718188914910226,54.17
11-01-2019,6.48617062719127,54.67
