fecha,tasa,precios
07-12-2018,-0.059832469086559904,50.11
10-12-2018,-2.0568070519098867,50.0
11-12-2018,-2.6857478925700793,49.64
13-12-2018,0.8269344359125846,51.21
14-12-2018,-3.070866141732274,49.24
17-12-2018,-4.4711443766003605,48.5
18-12-2018,-1.3913734843967458,49.61
19-12-2018,-0.17960486928755998,50.02
20-12-2018,1.2800000000000011,50.64
21-12-2018,0.523771152296531,49.9
24-12-2018,-2.7533684827182263,49.8
26-12-2018,4.89439480097481,51.65
27-12-2018,5.587628865979384,51.21
28-12-2018,4.212860310421293,51.7
