fecha,tasa,precios
14-09-2018,1.4110150204824865,66.84
17-09-2018,-0.31866464339910155,65.69
18-09-2018,-2.9263220439691016,65.35
19-09-2018,-1.5624999999999958,66.15
20-09-2018,-1.2414837244511632,65.23
21-09-2018,-0.995405819295546,64.65
24-09-2018,-2.2741055184960586,64.46
25-09-2018,-2.4087372830640326,65.23
26-09-2018,-0.35012939564622314,65.46
27-09-2018,-0.413159908186681,65.08
28-09-2018,-3.749055177626612,63.67
01-10-2018,-1.548367315652315,64.22
02-10-2018,-2.8924980665119944,62.78
03-10-2018,-2.1408625504188574,63.08
