fecha,prediccion,real,precios
29-10-2018,-0.17870243887106577,0.14110342881331214,141.94
30-10-2018,0.20815457900365195,-5.226940988392306,136.35
31-10-2018,-0.5855689545472463,-11.677530017152664,128.73
01-11-2018,-0.6921435594558716,-13.148443735035919,130.59
05-11-2018,-0.37820524473985034,-6.262918561388987,136.05
06-11-2018,-2.606159488360087,-7.279461279461281,137.69
07-11-2018,-1.1908352375030518,-1.6040203772545671,142.93
08-11-2018,-0.23716139793395996,,
09-11-2018,1.256090318163236,,
12-11-2018,2.847412367661794,,
13-11-2018,1.9997054934501648,,
14-11-2018,0.6979060173034668,,
15-11-2018,1.1928528149922688,,
16-11-2018,1.3796952962875366,,
