fecha,prediccion,real,precios
15-11-2018,-0.14651740218202272,-9.572742022714978,16.72
16-11-2018,-0.8913433849811554,-10.116525423728815,16.97
20-11-2018,-2.0355571508407593,-8.622559652928416,16.85
21-11-2018,-4.088603496551514,-10.509554140127392,16.86
22-11-2018,-3.743274132410685,-5.764966740576492,17.0
23-11-2018,-3.47029980023702,-2.8258362168396682,16.85
26-11-2018,-2.7735833724339805,-0.7593457943925382,16.99
27-11-2018,-3.51521897315979,,
28-11-2018,-2.850764195124308,,
29-11-2018,-2.732678771018982,,
30-11-2018,-2.5840481718381247,,
03-12-2018,-4.184203465779622,,
04-12-2018,-3.0632396737734475,,
05-12-2018,-2.3400813341140747,,
