fecha,prediccion,real,precios
05-10-2018,0.5989323655764262,-6.144015728680266,38.19
08-10-2018,0.8747183879216512,-5.547337278106508,38.31
09-10-2018,0.6704760789871216,-3.4327236281633615,38.54
10-10-2018,-0.4532335003217061,-3.9889613647767095,38.27
11-10-2018,-1.505994478861491,-1.1014344262295075,38.61
12-10-2018,-2.5590904553731284,-3.786707882534773,37.35
15-10-2018,-2.79969588915507,-3.138780804150438,37.34
16-10-2018,-1.8380475242932637,,
17-10-2018,-0.7340043981870016,,
18-10-2018,-1.3114267587661743,,
19-10-2018,-1.3596555789311726,,
22-10-2018,-3.477581342061361,,
23-10-2018,-2.74679168065389,,
24-10-2018,-2.5242160161336265,,
