fecha,tasa,precios
11-10-2018,-1.9872151195108292,141.06
12-10-2018,-1.8574782488606532,142.13
15-10-2018,-0.9282047675972305,140.89
16-10-2018,1.325998025109321,143.66
17-10-2018,-0.02095850216569283,143.11
18-10-2018,-0.18309859154928937,141.74
19-10-2018,2.042698063692457,143.87
