fecha,prediccion,real,precios
12-11-2018,0.4451986849308014,-3.1271244051665588,14.25
13-11-2018,-0.4772242108980815,-9.921671018276758,13.8
14-11-2018,-1.5230097770690918,-12.017994858611832,13.69
15-11-2018,-3.861822525660197,-11.753118844386085,13.44
16-11-2018,-4.2983033657073975,-12.37848347375243,13.52
20-11-2018,-1.9934833844502766,-10.18455228981545,13.14
21-11-2018,-5.654707113901774,-7.755662319835284,13.44
22-11-2018,1.956607500712077,,
23-11-2018,-0.6623708804448446,,
26-11-2018,2.4878227611382804,,
27-11-2018,0.44352197647094727,,
28-11-2018,-2.3615032037099204,,
29-11-2018,-4.528424580891927,,
30-11-2018,3.3123815854390464,,
