fecha,prediccion,real,precios
02-01-2019,0.017094214757283527,-1.6779363886801946,39.26
03-01-2019,0.8684326410293579,1.75983436853002,39.32
04-01-2019,0.955389400323232,1.0777521170130915,39.39
07-01-2019,0.8046156764030457,0.6433350488934637,39.11
08-01-2019,0.2374416838089625,0.07647208768799679,39.26
09-01-2019,0.8502851327260336,1.4421838784445076,39.39
10-01-2019,0.6488009691238403,1.04591836734693,39.61
11-01-2019,0.13821908831596375,,
14-01-2019,0.006505375107129415,,
15-01-2019,0.33076903223991394,,
16-01-2019,1.1955394744873047,,
17-01-2019,0.8585125605265299,,
18-01-2019,0.2884645611047745,,
21-01-2019,0.41066022713979083,,
