fecha,prediccion,real,precios
2018-09-19,0.6209308306376139,-0.7001909611712361,15.6
2018-09-20,0.1036605437596639,0.12820512820512547,15.62
2018-09-21,-0.876256505648295,-2.990654205607479,15.57
2018-09-24,-1.364081621170044,-3.2378580323785777,15.54
2018-09-25,-0.4915754497051239,-0.7019783024888285,15.56
2018-09-26,-1.039628307024638,-0.8360128617363394,15.42
2018-09-27,-1.7122820615768433,-1.9859064702113949,15.3
2018-09-28,-1.1787163416544597,,
2018-10-01,-1.1044787963231404,,
2018-10-02,-1.2617390950520833,,
2018-10-03,-2.4889612992604575,,
2018-10-04,-2.0243216355641684,,
2018-10-05,0.31303834915161133,,
2018-10-08,-0.004045009613037109,,
