fecha,prediccion,real,precios
16-10-2018,-0.5170950392882029,-3.1496062992126013,3.69
17-10-2018,0.7479526797930399,-1.5665796344647533,3.77
18-10-2018,-2.6431146462758384,-3.1578947368420964,3.68
19-10-2018,-5.987424214680989,-4.787234042553184,3.58
22-10-2018,-6.030214230219523,-5.645161290322592,3.51
23-10-2018,-6.488603274027507,-7.7127659574467975,3.47
24-10-2018,-8.112241744995117,-8.516483516483518,3.33
25-10-2018,-7.429372787475586,,
26-10-2018,-5.636139472325643,,
29-10-2018,-2.985267241795858,,
30-10-2018,-3.363083084424337,,
31-10-2018,0.7453889846801758,,
01-11-2018,-0.427426020304362,,
05-11-2018,-1.310691197713216,,
