fecha,prediccion,real,precios
2018-10-19,0.40238141020139057,-4.135593220338979,14.14
2018-10-22,0.5699408749739329,-3.3012379642365794,14.06
2018-10-23,0.23867104450861612,-5.483207676490752,13.79
2018-10-24,-2.8686823646227517,-4.841963685272353,14.15
2018-10-25,-3.9662200013796487,-1.1938202247191005,14.07
2018-10-26,-3.139024863640467,-1.2784090909090888,13.9
2018-10-29,1.143367071946462,-0.8379888268156493,14.2
2018-10-30,0.2411209245522817,,
2018-10-31,1.7590705851713817,,
2018-11-01,-0.7515337467193604,,
2018-11-05,0.7482077280680338,,
2018-11-06,-3.412241299947103,,
2018-11-07,-2.841248631477356,,
2018-11-08,-0.9826080004374186,,
