fecha,prediccion,real,precios
22-11-2018,-0.12223586564262708,-5.764966740576492,17.0
23-11-2018,-3.5028000275293985,-2.8258362168396682,16.85
26-11-2018,-2.299106240272522,-0.7593457943925382,16.99
27-11-2018,4.267700433731079,4.186602870813414,17.42
28-11-2018,7.460093180338542,5.6570418385386025,17.93
29-11-2018,3.3266635735829673,8.783382789317487,18.33
30-11-2018,6.344455718994141,9.37129300118625,18.44
03-12-2018,-0.5640681385993958,,
04-12-2018,-1.4240524371465046,,
05-12-2018,-2.817489981651306,,
06-12-2018,-1.8514913320541382,,
07-12-2018,-0.7220815221468607,,
10-12-2018,-2.997004439433416,,
11-12-2018,-0.9371689160664877,,
