fecha,prediccion,real,precios
17-10-2018,0.6195504367351532,2.4495455245724904,133.0
18-10-2018,1.0561482807000477,-0.8338386901152172,130.82
19-10-2018,0.7412257318695387,-0.015017269860347073,133.16
22-10-2018,0.5140215158462524,-0.16656571774681922,131.86
23-10-2018,-0.39002975821495056,-2.1281447138405283,128.77
24-10-2018,-1.8119561672210693,-4.418217582085038,126.34
25-10-2018,-3.103101889292399,-3.5148589530849375,127.92
26-10-2018,-2.4302995204925537,,
29-10-2018,0.5190872351328532,,
30-10-2018,-0.6137957374254862,,
31-10-2018,-1.604070822397868,,
01-11-2018,2.7085978984832764,,
05-11-2018,-1.1542137463887532,,
06-11-2018,-1.2223313649495442,,
