fecha,prediccion,real,precios
18-10-2018,0.9954113165537516,-0.8338386901152172,130.82
19-10-2018,0.7754103144009908,-0.015017269860347073,133.16
22-10-2018,1.2240894238154094,-0.16656571774681922,131.86
23-10-2018,0.3558432459831238,-2.1281447138405283,128.77
24-10-2018,-1.963757594426473,-4.418217582085038,126.34
25-10-2018,-4.397554079691569,-3.5148589530849375,127.92
26-10-2018,-5.247975826263428,-5.293233082706772,125.96
29-10-2018,-6.954225858052571,,
30-10-2018,-3.6458760102589927,,
31-10-2018,-0.6162980397542318,,
01-11-2018,1.4880372484525044,,
05-11-2018,-0.002330223719278971,,
06-11-2018,3.5864510536193848,,
07-11-2018,5.323843002319336,,
