fecha,prediccion,real,precios
14-09-2018,1.4740442434946697,2.6335995085994917,133.67
17-09-2018,1.2027649482091267,2.3939650527288228,133.02
18-09-2018,0.9290311733881632,2.7987082884822283,133.7
19-09-2018,0.24645168582598367,2.1115786192925103,131.05
20-09-2018,-0.4682573775450389,-0.710683172856493,129.93
21-09-2018,-1.0787816047668457,-1.9918515165233035,129.9
24-09-2018,-1.7181175549825032,-1.6865671641790978,131.74
25-09-2018,-1.280146598815918,,
26-09-2018,-0.8390692869822184,,
27-09-2018,-1.4332071940104167,,
28-09-2018,-0.7536621888478597,,
01-10-2018,-0.587937593460083,,
02-10-2018,0.35554898778597516,,
03-10-2018,1.333098163207372,,
