fecha,prediccion,real,precios
25-10-2018,-0.12133244673411052,1.3895321908290907,21.89
26-10-2018,-0.9644391487042109,-6.486721811057895,21.48
29-10-2018,-0.2778266668319702,-7.92167334223408,20.69
30-10-2018,0.5476886679728826,-5.874439461883418,20.99
31-10-2018,0.6577974557876587,-4.766187050359707,21.18
01-11-2018,0.5009132623672485,-3.610108303249101,21.36
05-11-2018,0.20415133982896805,-3.470031545741323,21.42
06-11-2018,0.6948593457539877,,
07-11-2018,1.0805633862813313,,
08-11-2018,0.5206326842308044,,
09-11-2018,-0.3235506018002828,,
12-11-2018,-0.2576230963071187,,
13-11-2018,-0.06889649232228597,,
14-11-2018,0.13351744413375854,,
