fecha,prediccion,real,precios
30-11-2018,0.2277196447054545,3.2591093117408896,51.01
03-12-2018,0.08438388506571452,3.737745098039212,50.79
04-12-2018,3.001527031262716,4.4622660908903855,50.8
05-12-2018,3.986266771952311,8.831725616291543,50.77
06-12-2018,2.9660823742548623,3.9033457249070644,50.31
07-12-2018,0.45885802308718365,-0.059832469086559904,50.11
10-12-2018,-1.0550871690114338,-2.0568070519098867,50.0
11-12-2018,-1.4531013071537018,,
13-12-2018,-1.4972913066546123,,
14-12-2018,-2.09755673011144,,
17-12-2018,-2.855643550554911,,
18-12-2018,-2.4172197580337524,,
19-12-2018,-2.1188410917917886,,
20-12-2018,-2.3302019834518433,,
