fecha,prediccion,real,precios
19-12-2018,0.8336550692717234,-0.17960486928755998,50.02
20-12-2018,0.6157052715619405,1.2800000000000011,50.64
21-12-2018,0.09345779816309611,0.523771152296531,49.9
24-12-2018,0.523957371711731,-2.7533684827182263,49.8
26-12-2018,1.9878517786661785,4.89439480097481,51.65
27-12-2018,4.611539840698242,5.587628865979384,51.21
28-12-2018,5.952920277913411,4.212860310421293,51.7
31-12-2018,5.971522808074951,,
02-01-2019,5.649786313374837,,
03-01-2019,3.9856634934743247,,
04-01-2019,1.3201833963394165,,
07-01-2019,2.486817995707194,,
08-01-2019,3.197428067525228,,
09-01-2019,3.19468625386556,,
