index,prediction,neurons,activation,epochs,random_seed,error,learning_rate
5,"[-0.7407978773117065, -0.6002081632614136, -1.3127433061599731, -1.1052637100219727, -0.10594569146633148, -0.6714187264442444, 0.8199064135551453, -0.9170293211936951, -0.7480451464653015, 0.7521660923957825, 0.8513825535774231, 1.6420546770095825, 1.9478133916854858, 3.8874104022979736]",[100],<function elu at 0x000001AD64C41E18>,1500,100,6.293950984553746,0.0001
13,"[-0.7719090580940247, -0.7947447896003723, -0.9824453592300415, 0.2951382100582123, -0.12475614994764328, 0.18018187582492828, 0.7409274578094482, -3.527730941772461, -4.082622528076172, -8.5585355758667, -8.44033432006836, -4.839859962463379, -0.28217723965644836, -1.2618480920791626]","[100, 100]",<function elu at 0x000001AD64C41E18>,1500,100,6.504267161024076,0.0001
21,"[-0.7181835770606995, -0.9368125200271606, -0.3356427252292633, 0.7361160516738892, -0.9496836066246033, 0.878659725189209, 3.3329014778137207, -2.1247622966766357, -6.014133453369141, -3.3265042304992676, -1.268059492111206, -3.052643299102783, -5.439195156097412, -5.327101707458496]","[100, 100, 100]",<function elu at 0x000001AD64C41E18>,1500,100,6.547670318245458,0.0001
33,"[-0.5723865032196045, -1.4107567071914673, -1.3852676153182983, 0.9049509763717651, -2.849235773086548, -0.8520016670227051, -1.7939523458480835, -0.8904986381530762, 0.4434060752391815, 6.285872936248779, 1.2777979373931885, 2.343160629272461, 1.4631441831588745, 1.2305763959884644]","[100, 100]",<function relu at 0x000001AD64C591E0>,1500,100,6.618343229769974,0.001
4,"[-0.6849001049995422, -0.4662650227546692, -1.2467777729034424, -0.5390268564224243, 0.039581298828125, -1.1246157884597778, -1.4042123556137085, -2.4937031269073486, -5.09074592590332, -1.6436766386032104, -0.7145223617553711, -0.9902024269104004, -0.49537771940231323, -0.44306647777557373]",[100],<function elu at 0x000001AD64C41E18>,1500,50,6.63531059185629,0.0001
7,"[-0.6025455594062805, -0.29138362407684326, -0.5859953165054321, -0.6886974573135376, 0.6054986119270325, 0.1719799041748047, 0.7223411202430725, -1.9310104846954346, -6.362556457519531, -8.80791187286377, -11.515722274780273, -11.123181343078613, -9.092437744140625, -10.775089263916016]",[100],<function elu at 0x000001AD64C41E18>,1500,250,6.641991656820522,0.0001
12,"[-0.876347005367279, -0.5709194540977478, -0.7159292101860046, 0.33617913722991943, 1.3881686925888062, 0.15988589823246002, -0.1180606335401535, 0.34608978033065796, -0.8909550905227661, -1.7482123374938965, -3.9755213260650635, -3.1272642612457275, -1.243461012840271, -2.5004515647888184]","[100, 100]",<function elu at 0x000001AD64C41E18>,1500,50,6.766322376851305,0.0001
6,"[-0.737582802772522, -0.4410665035247803, -0.6878361701965332, 0.2361491173505783, 0.274888813495636, -1.2148256301879883, -0.797957181930542, -0.8693122863769531, -0.08035068213939667, 3.178274154663086, 3.988184690475464, 1.6832860708236694, -2.0125839710235596, -6.587604999542236]",[100],<function elu at 0x000001AD64C41E18>,1500,123,6.782843133082496,0.0001
27,"[-0.6221399307250977, 0.10855819284915924, -0.7798606753349304, -0.3583754897117615, -1.3078765869140625, -2.2825005054473877, -1.0755561590194702, -1.07356595993042, 0.0004472881555557251, 3.6025547981262207, 1.4579346179962158, 0.19075684249401093, 0.9611043334007263, -2.442190408706665]",[100],<function relu at 0x000001AD64C591E0>,1500,250,6.7885245395289955,0.001
28,"[-0.4339398145675659, -0.4601844847202301, -1.192667007446289, -0.9790160655975342, -1.0397846698760986, -2.0662147998809814, -2.8082149028778076, -3.662940740585327, -5.067896366119385, -6.447737693786621, -9.567060470581055, -10.433294296264648, -10.138751029968262, -9.046982765197754]",[100],<function relu at 0x000001AD64C591E0>,1500,50,6.802435536365238,0.0001
