fecha,prediccion,real,precios
11-10-2018,0.9799998998641968,-2.70448548812665,14.75
12-10-2018,1.5651442607243855,-0.9536784741144453,14.54
15-10-2018,1.086749792098999,-0.8157715839564988,14.59
16-10-2018,-0.23829499880472818,1.919122686771757,14.87
17-10-2018,-2.751745859781901,-5.820105820105814,14.24
18-10-2018,-3.943667729695638,-6.133333333333334,14.08
19-10-2018,-6.132431825002034,-4.342017368069474,14.32
22-10-2018,-7.655635674794515,,
23-10-2018,-6.722976048787435,,
24-10-2018,-6.640456517537435,,
25-10-2018,-5.270486513773601,,
26-10-2018,-3.2853612105051675,,
29-10-2018,-3.7535881201426187,,
30-10-2018,-4.674127419789632,,
