fecha,tasa,precios
28-08-2018,5.838894184938032,133.23
29-08-2018,1.8754863813229545,130.91
30-08-2018,-1.5674693321217577,129.99
31-08-2018,-2.510616106682542,130.86
03-09-2018,-4.637766782364671,129.13
04-09-2018,-4.617244766870712,126.22
05-09-2018,-3.2895225365708614,130.24
06-09-2018,-2.4919312467162,129.91
07-09-2018,-0.6493010465205059,130.06
10-09-2018,-1.2693284098776871,128.34
11-09-2018,0.0,130.86
12-09-2018,2.640749632153641,132.54
13-09-2018,6.163840912692126,134.0
14-09-2018,2.6335995085994917,133.67
