fecha,tasa,precios
27-11-2018,-11.964748574390883,84.91
28-11-2018,-7.776872964169382,90.6
29-11-2018,-5.674122717012094,91.93
30-11-2018,-3.6611852311510935,93.15
03-12-2018,0.3505154639175293,97.34
04-12-2018,2.90413240345582,98.86
05-12-2018,16.45342580413728,97.39
06-12-2018,15.852078671534578,98.37
07-12-2018,5.783664459161158,95.84
10-12-2018,1.3270967040139223,93.15
11-12-2018,-2.7482555018786927,90.59
13-12-2018,-5.814670228066567,91.68
14-12-2018,-6.959336435363135,91.98
17-12-2018,-9.046103296026288,88.58
