fecha,tasa,precios
21-12-2018,3.5765537034992767,93.83
24-12-2018,1.221640488656185,92.8
26-12-2018,2.62013481191563,94.39
27-12-2018,5.633325807179944,93.57
28-12-2018,1.220961642355494,93.68
31-12-2018,0.4088478876192479,95.78
02-01-2019,5.559745717056348,97.97
03-01-2019,2.994777789619527,96.64
04-01-2019,2.9633620689655173,95.55
07-01-2019,0.180103824557688,94.56
08-01-2019,3.8153254248156543,97.14
09-01-2019,6.426131511528602,99.7
10-01-2019,8.174984339110459,103.61
11-01-2019,8.686332550780856,106.48
