fecha,tasa,precios
04-09-2018,-0.9905660377358532,20.99
05-09-2018,-0.8498583569405086,21.0
06-09-2018,-0.9910335063709337,20.98
07-09-2018,-0.9910335063709337,20.98
10-09-2018,-0.568450971103747,20.99
11-09-2018,-1.0377358490565984,20.98
12-09-2018,-3.966005665722379,20.34
13-09-2018,1.0004764173415954,21.2
14-09-2018,0.0,21.0
17-09-2018,0.0476644423260153,20.99
18-09-2018,0.09532888465204754,21.0
19-09-2018,0.4287756074321099,21.08
20-09-2018,0.09532888465204754,21.0
21-09-2018,4.129793510324483,21.18
