fecha,tasa,precios
06-12-2018,2.641878669275925,20.98
07-12-2018,-2.0932445290199873,20.58
10-12-2018,-4.916467780429583,19.92
11-12-2018,-2.3154848046309717,20.25
13-12-2018,-4.98338870431894,20.02
14-12-2018,-5.204819277108426,19.67
17-12-2018,-6.497849976110843,19.57
18-12-2018,-6.339370829361305,19.65
19-12-2018,-5.053449951409132,19.54
20-12-2018,-2.0080321285140665,19.52
21-12-2018,-3.1111111111111063,19.62
24-12-2018,-1.5984015984015998,19.7
26-12-2018,2.389425521098113,20.14
27-12-2018,2.2483392948390457,20.01
