fecha,prediccion,real,precios
18-12-2018,-2.454322338104248,-5.916437938395859,92.55
19-12-2018,-0.7418031692504883,-0.4695325542570981,95.39
20-12-2018,0.6251025994618734,-0.3650026838432672,92.81
21-12-2018,1.9291317860285442,3.5765537034992767,93.83
24-12-2018,1.5138307015101116,1.221640488656185,92.8
26-12-2018,1.748193363348643,2.62013481191563,94.39
27-12-2018,2.1029282808303833,5.633325807179944,93.57
28-12-2018,1.1075136164824169,,
31-12-2018,0.17066128055254617,,
02-01-2019,-0.4868375062942505,,
03-01-2019,-1.6232178608576457,,
04-01-2019,-0.690194234251976,,
07-01-2019,0.10651063919067383,,
08-01-2019,-0.0016312400499979656,,
