fecha,prediccion,real,precios
25-09-2018,1.3119438886642456,-2.4087372830640326,65.23
26-09-2018,0.45750383536020917,-0.35012939564622314,65.46
27-09-2018,-0.34711261590321857,-0.413159908186681,65.08
28-09-2018,-1.084604303042094,-3.749055177626612,63.67
01-10-2018,-1.1300809383392334,-1.548367315652315,64.22
02-10-2018,-0.8454257647196451,-2.8924980665119944,62.78
03-10-2018,-1.7875311970710754,-2.1408625504188574,63.08
04-10-2018,-2.6684012413024902,,
05-10-2018,-2.6533369223276773,,
08-10-2018,-0.26651881138483685,,
09-10-2018,-1.276342749595642,,
10-10-2018,-2.8695456981658936,,
11-10-2018,-3.344038963317871,,
12-10-2018,-5.341983159383138,,
