fecha,prediccion,real,precios
20-12-2018,0.16181504726409912,0.8930726526671432,41.8
21-12-2018,0.8724692265192667,1.4885309907272,41.59
24-12-2018,0.45692527294158936,-0.3364575823119456,41.47
26-12-2018,0.3800685331225395,0.7491541807636423,41.69
27-12-2018,1.8237533171971638,2.273288855942678,41.39
28-12-2018,0.7584705352783203,1.0233918128655013,41.46
31-12-2018,0.2411076302329699,0.14457831325301754,41.56
02-01-2019,-0.19428730010986328,,
03-01-2019,-0.8703236977259318,,
04-01-2019,-0.9373437166213989,,
07-01-2019,-0.5164022023479143,,
08-01-2019,-0.943259485065937,,
09-01-2019,-0.31209711233774823,,
10-01-2019,0.1407783478498459,,
