fecha,prediccion,real,precios
29-11-2018,0.5486041555802027,0.2626552053486137,41.99
30-11-2018,0.14325247208277384,0.40806529044647555,41.83
03-12-2018,-0.18368250131607056,1.690004828585214,42.12
04-12-2018,-1.5523332754770915,1.5019379844961178,41.9
05-12-2018,3.479262431462606,5.67179228636249,41.92
06-12-2018,4.021908640861511,5.073731567108226,42.04
07-12-2018,3.414838194847107,2.190847127555985,41.98
10-12-2018,2.01827609539032,,
11-12-2018,1.6583182017008464,,
13-12-2018,0.9236870507399241,,
14-12-2018,0.4946882079044978,,
17-12-2018,1.5203757186730702,,
18-12-2018,3.4933129946390786,,
19-12-2018,4.415445804595947,,
