index,activation,epochs,error,hidden,learning_rate,prediction,random_seed
120,<function relu at 0x0000000008CAE400>,500,2.8390366896207526,1000,0.0001,"[0.07609766721725464, 0.22392813861370087, 0.7385499477386475, 0.3747575283050537, -0.7866045832633972, -1.7350050210952759, -1.5855015516281128, -1.212837815284729, -2.1163058280944824, -3.792955160140991, -4.195827007293701, -4.5894951820373535, -3.3800346851348877, -2.150059700012207]",2.8390366896207526
92,<function relu at 0x0000000008CAE400>,500,2.8455023166697546,100,0.0005,"[0.11284426599740982, 0.23611479997634888, 0.5600625872612, 0.3593147397041321, -0.4481216073036194, -0.9356470108032227, -0.7211337685585022, -0.9369209408760071, -1.7887672185897827, -2.8438541889190674, -1.5222597122192383, -0.33254188299179077, 0.9728005528450012, 1.2094063758850098]",2.8455023166697546
90,<function relu at 0x0000000008CAE400>,500,2.876063119934232,100,0.0005,"[0.08479385077953339, 0.3133547008037567, 1.128313422203064, 0.36195793747901917, -1.188318133354187, -1.899980902671814, -1.082549810409546, 0.5675617456436157, 0.6883327960968018, -0.10238955914974213, 0.43610432744026184, 0.17021383345127106, 1.2240831851959229, 0.9505519866943359]",2.876063119934232
61,<function elu at 0x0000000008CB56A8>,500,2.8771736153997196,1000,0.005,"[0.06886108964681625, 0.4597340524196625, 0.3600623607635498, 0.6345371603965759, 0.7537342309951782, 1.5784010887145996, 0.12440992146730423, 1.0717206001281738, 1.6683320999145508, 0.3486180305480957, 1.499382495880127, 1.5599541664123535, 1.681563377380371, 1.9100613594055176]",2.8771736153997196
101,<function relu at 0x0000000008CAE400>,1000,2.8998361535673496,500,0.0001,"[0.09146793931722641, 0.2439507246017456, 0.7545958757400513, 0.24630790948867798, -0.9449207782745361, -1.7468318939208984, -1.3957690000534058, -0.8668985962867737, -1.58296537399292, -2.1039199829101562, -2.024099349975586, -2.700711965560913, -2.4584462642669678, -2.838681697845459]",2.8998361535673496
121,<function relu at 0x0000000008CAE400>,500,3.003793115121496,1000,0.0001,"[0.0822070986032486, 0.23221491277217865, 0.7409157752990723, 0.1953067183494568, -1.3035770654678345, -2.333540678024292, -2.023555040359497, -1.6775904893875122, -2.6458003520965576, -3.466217279434204, -3.244091033935547, -3.4569294452667236, -2.6553573608398438, -2.353769540786743]",3.003793115121496
129,<function relu at 0x0000000008CAE400>,1000,3.0079303792132412,1000,0.001,"[0.31594744324684143, -0.4630610942840576, 1.2032431364059448, -0.06358757615089417, 1.2061338424682617, 2.9936134815216064, -1.7138097286224365, -0.6185404062271118, -0.9065455198287964, -1.169205904006958, 1.8160569667816162, 1.3318476676940918, -0.8406485319137573, -6.745733261108398]",3.0079303792132412
63,<function elu at 0x0000000008CB56A8>,1000,3.0111824797756954,1000,0.005,"[-0.017298944294452667, 0.2523016035556793, 0.5171764492988586, -0.817637026309967, 1.2443656921386719, -0.16087369620800018, 0.6072226166725159, 0.792714536190033, 0.6220878958702087, 2.158160448074341, 3.8453636169433594, 7.647397041320801, 12.54154109954834, 10.958846092224121]",3.0111824797756954
130,<function relu at 0x0000000008CAE400>,1000,3.0140988117376346,1000,0.001,"[0.19036033749580383, -0.15865254402160645, 1.8845689296722412, -0.7960225343704224, -0.8509367108345032, 0.1337747871875763, -1.010088324546814, 0.6074906587600708, 1.3258583545684814, -0.5395538210868835, -0.20389486849308014, -1.436559796333313, -1.7190667390823364, -5.639157772064209]",3.0140988117376346
64,<function elu at 0x0000000008CB56A8>,1000,3.017642279952625,1000,0.005,"[0.0847291499376297, 0.4096994996070862, 0.251369833946228, -0.37984609603881836, 0.02969519793987274, 0.028383895754814148, -0.347311794757843, -1.6849995851516724, 2.108886480331421, 1.9247485399246216, -0.015834882855415344, -0.0211685448884964, 0.6935717463493347, -0.14321835339069366]",3.017642279952625
0,<function elu at 0x0000000008CB56A8>,500,3.0326580026596504,100,0.0001,"[-0.014515061862766743, 0.12000595033168793, 0.4015240967273712, -0.01174717117100954, -0.8214865326881409, -1.3836833238601685, -0.8906278014183044, 0.43498292565345764, -0.020372886210680008, -0.4612120985984802, 0.5381738543510437, 0.7598844766616821, 0.5910325050354004, -0.2841854989528656]",3.0326580026596504
2,<function elu at 0x0000000008CB56A8>,500,3.039784311254644,100,0.0001,"[-0.00843982957303524, 0.24563388526439667, 0.524270236492157, 0.1645999401807785, -1.1257305145263672, -1.5825899839401245, -0.7085219621658325, -0.6536747217178345, -1.6877470016479492, -2.369011402130127, -0.5940343737602234, 0.04939062148332596, 1.0178018808364868, 0.5693609118461609]",3.039784311254644
78,<function relu at 0x0000000008CAE400>,500,3.0625449170546664,100,0.001,"[0.14584869146347046, 0.35649967193603516, 1.0666697025299072, -0.07347749918699265, -1.524933099746704, -2.6450307369232178, -2.961495876312256, -1.447063684463501, -3.4442684650421143, -3.719625949859619, -3.886087417602539, -3.36076021194458, -3.0477652549743652, -3.6479220390319824]",3.0625449170546664
122,<function relu at 0x0000000008CAE400>,500,3.0702801150779906,1000,0.0001,"[0.07881083339452744, 0.280313104391098, 0.6608067750930786, 0.09746745228767395, -1.4835166931152344, -2.2866601943969727, -2.216170072555542, -1.729116678237915, -2.135127067565918, -2.498335123062134, -2.050398111343384, -1.8614532947540283, -0.44020575284957886, 0.32331761717796326]",3.0702801150779906
62,<function elu at 0x0000000008CB56A8>,500,3.077461739047802,1000,0.005,"[0.12832434475421906, 0.12009669840335846, 0.14315195381641388, 0.07989789545536041, -1.0261821746826172, -1.945047378540039, -2.190753698348999, -1.3826284408569336, -1.4802830219268799, -1.2888941764831543, -0.49022436141967773, -0.3916635513305664, -0.029809221625328064, 0.5289497375488281]",3.077461739047802
99,<function relu at 0x0000000008CAE400>,1000,3.0829504359402975,500,0.0001,"[0.06297062337398529, 0.1519155502319336, 0.5985957980155945, 0.06821069121360779, -1.3515679836273193, -1.8579108715057373, -1.1378873586654663, -0.09581924974918365, -0.8887573480606079, -1.8523132801055908, -1.7460834980010986, -2.9278011322021484, -2.856247663497925, -3.0485336780548096]",3.0829504359402975
95,<function relu at 0x0000000008CAE400>,1000,3.1075798993348034,100,0.0005,"[0.15230533480644226, 0.10344089567661285, 0.3294438123703003, -0.22041945159435272, -1.074939489364624, -1.704521894454956, -1.7256556749343872, -2.5226128101348877, -4.135056972503662, -4.205061912536621, -1.1001893281936646, 0.7849649786949158, 2.421539306640625, 3.0377042293548584]",3.1075798993348034
93,<function relu at 0x0000000008CAE400>,1000,3.112789403295776,100,0.0005,"[0.06746860593557358, 0.19329550862312317, 0.9410719275474548, 0.08852867037057877, -1.7243952751159668, -2.186429023742676, -1.1273082494735718, 0.4017169773578644, 0.308176189661026, -0.9461823105812073, -0.8348479866981506, -2.1999781131744385, -2.526074171066284, -4.063940048217773]",3.112789403295776
26,<function elu at 0x0000000008CB56A8>,500,3.13114472677161,500,0.0001,"[-0.0411442406475544, 0.23341618478298187, 0.5695096850395203, 0.13466736674308777, -1.460493803024292, -2.213494062423706, -0.7781485319137573, 0.550369381904602, -0.2505468726158142, -0.244181290268898, -0.2184389978647232, -0.23609842360019684, -0.09208322316408157, -1.7173997163772583]",3.13114472677161
91,<function relu at 0x0000000008CAE400>,500,3.1328009212692147,100,0.0005,"[0.14923739433288574, 0.17683765292167664, 0.5150852799415588, 0.09649636596441269, -1.5814852714538574, -1.5864646434783936, -1.171216368675232, -0.21619850397109985, -1.9474080801010132, -3.2160656452178955, -2.865905523300171, -2.1007156372070312, -0.9944493174552917, 0.5798661708831787]",3.1328009212692147
1,<function elu at 0x0000000008CB56A8>,500,3.1355947424021053,100,0.0001,"[-0.007921074517071247, 0.22243525087833405, 0.21731919050216675, 0.11434968560934067, -1.214784026145935, -1.41551673412323, -0.6420445442199707, -0.5088657140731812, 0.6254590749740601, -1.3074889183044434, -0.4425205886363983, -1.088676929473877, -1.2895212173461914, -1.2091776132583618]",3.1355947424021053
81,<function relu at 0x0000000008CAE400>,1000,3.136945185739462,100,0.001,"[0.15451152622699738, 0.2752700448036194, 1.0302181243896484, -0.14257699251174927, -1.786013126373291, -2.522266387939453, -2.6063106060028076, -0.719283401966095, -2.6288673877716064, -2.8387184143066406, -3.564725875854492, -3.2527310848236084, -1.3827571868896484, -2.544710636138916]",3.136945185739462
3,<function elu at 0x0000000008CB56A8>,1000,3.167467470234643,100,0.0001,"[-0.02122616022825241, 0.1515301764011383, 0.48918822407722473, -0.3747912645339966, -1.3127107620239258, -2.0232205390930176, -1.7854387760162354, 0.3536953926086426, 0.7393146753311157, 1.9373341798782349, 3.462653636932373, 2.7431397438049316, 1.8006377220153809, -0.7235091924667358]",3.167467470234643
123,<function relu at 0x0000000008CAE400>,1000,3.217259683780919,1000,0.0001,"[0.08013240993022919, 0.21592329442501068, 0.6145093441009521, -0.19582624733448029, -1.7054319381713867, -2.6734459400177, -2.3588027954101562, -2.148616313934326, -3.8088436126708984, -6.069039821624756, -6.242908954620361, -5.771976947784424, -2.9506139755249023, -0.20335178077220917]",3.217259683780919
5,<function elu at 0x0000000008CB56A8>,1000,3.221549147626164,100,0.0001,"[-0.014528937637805939, 0.34716206789016724, 0.6658269762992859, -0.025489531457424164, -1.9299943447113037, -2.5432395935058594, -1.5301204919815063, -2.19199275970459, -2.808537483215332, -2.9769411087036133, -0.6576996445655823, -0.32069700956344604, 2.5763657093048096, 4.645918369293213]",3.221549147626164
24,<function elu at 0x0000000008CB56A8>,500,3.2433993004520545,500,0.0001,"[0.02332010306417942, 0.29378542304039, 0.5519755482673645, -0.07793045043945312, -1.8702576160430908, -2.402552366256714, -1.2742042541503906, -0.9373934864997864, -0.7096927762031555, 0.21190890669822693, 1.3558677434921265, 1.4684357643127441, 1.5981441736221313, 0.5712465643882751]",3.2433993004520545
4,<function elu at 0x0000000008CB56A8>,1000,3.2652560046010075,100,0.0001,"[0.01212473213672638, 0.29614153504371643, 0.30015048384666443, -0.11581434309482574, -1.7698196172714233, -1.4871426820755005, -0.8483508229255676, -0.3970043957233429, 0.2641442120075226, -0.4153076112270355, -0.26010045409202576, -1.9991525411605835, -2.142634630203247, -2.060549020767212]",3.2652560046010075
48,<function elu at 0x0000000008CB56A8>,500,3.2834068986353406,1000,0.0001,"[0.014317050576210022, 0.286296546459198, 0.6040350794792175, 0.22389103472232819, -1.9499579668045044, -2.525186061859131, -0.14846749603748322, 1.4005800485610962, 0.8785098195075989, 1.2167378664016724, -1.5477310419082642, -0.059133369475603104, -1.7570325136184692, -2.939216136932373]",3.2834068986353406
94,<function relu at 0x0000000008CAE400>,1000,3.2867644788862935,100,0.0005,"[0.15567263960838318, 0.1260315477848053, 0.3591289520263672, -0.23545967042446136, -1.858367919921875, -2.1275577545166016, -2.110685110092163, -1.465274453163147, -4.464093208312988, -6.131252765655518, -4.983363628387451, -3.460897207260132, -0.4851209819316864, 4.315794467926025]",3.2867644788862935
27,<function elu at 0x0000000008CB56A8>,1000,3.3015986834391247,500,0.0001,"[0.04986084997653961, 0.3480100631713867, 0.5916100144386292, -0.19265194237232208, -2.043182611465454, -2.5851659774780273, -1.3198164701461792, -1.114474892616272, -0.5927719473838806, 0.35155564546585083, -0.20564772188663483, -0.5966983437538147, -0.5114687085151672, -1.4637035131454468]",3.3015986834391247
79,<function relu at 0x0000000008CAE400>,500,3.3039423501026155,100,0.001,"[0.18214957416057587, 0.3276016414165497, 0.45025959610939026, -0.5574633479118347, -1.4136388301849365, -1.6951888799667358, -0.02100439742207527, 0.8888536095619202, 0.0996207445859909, -1.3897184133529663, -1.6785335540771484, -3.83371901512146, -5.437006950378418, -6.741265296936035]",3.3039423501026155
50,<function elu at 0x0000000008CB56A8>,500,3.307615767239311,1000,0.0001,"[0.016782891005277634, 0.2641748785972595, 0.49461865425109863, -0.06646789610385895, -1.9761378765106201, -2.835016965866089, -1.2851033210754395, -0.17723093926906586, -0.4548020362854004, 0.4667918086051941, -1.1724965572357178, 0.836111843585968, -0.41424521803855896, -2.50333309173584]",3.307615767239311
49,<function elu at 0x0000000008CB56A8>,500,3.312630188736477,1000,0.0001,"[0.03435789421200752, 0.32060426473617554, 0.5757360458374023, -0.07341242581605911, -2.079345941543579, -2.56113862991333, -0.9197777509689331, 1.4562877416610718, 0.8849835991859436, 1.0006756782531738, -0.8586193919181824, -0.062230926007032394, -1.9700415134429932, -5.06584358215332]",3.312630188736477
29,<function elu at 0x0000000008CB56A8>,1000,3.3233112058481833,500,0.0001,"[-0.01641920953989029, 0.29033002257347107, 0.6231423616409302, -0.10240618884563446, -2.0395772457122803, -2.5076022148132324, -0.5803343057632446, 0.697380542755127, 0.3683297634124756, -0.6478283405303955, -2.469222068786621, -3.765716791152954, -2.933457851409912, -4.110815525054932]",3.3233112058481833
60,<function elu at 0x0000000008CB56A8>,500,3.336347782022333,1000,0.005,"[-0.015759538859128952, 0.0948268249630928, 0.6861571669578552, -0.3118165135383606, 1.297208309173584, 0.46180617809295654, 2.9056637287139893, 3.5080337524414062, 2.348762035369873, 2.4020323753356934, 2.3859777450561523, 3.5932490825653076, 2.742541790008545, 1.6197447776794434]",3.336347782022333
133,<function relu at 0x0000000008CAE400>,500,3.3449389504885283,1000,0.005,"[0.07768691331148148, 0.17190971970558167, 1.1930943727493286, 1.0054333209991455, -1.4851880073547363, -0.15558704733848572, 2.5040578842163086, 4.374217987060547, 2.411764621734619, 2.3990097045898438, 1.4623022079467773, 0.7470868825912476, 0.0774378851056099, -3.6480555534362793]",3.3449389504885283
25,<function elu at 0x0000000008CB56A8>,500,3.354113166663764,500,0.0001,"[-0.03239892050623894, 0.18724681437015533, 0.4603889584541321, -0.1639208346605301, -1.947482705116272, -2.451446294784546, -0.5242735147476196, 0.10161091387271881, -0.15221115946769714, 0.36085543036460876, -1.0487396717071533, -0.697424590587616, -3.07279634475708, -4.901555061340332]",3.354113166663764
124,<function relu at 0x0000000008CAE400>,1000,3.417920160263455,1000,0.0001,"[0.12040387094020844, 0.23381707072257996, 0.7399349212646484, -0.3389658033847809, -2.266051769256592, -3.3725998401641846, -2.884756326675415, -2.8507332801818848, -4.6347575187683105, -6.063113689422607, -5.629562854766846, -5.529938220977783, -3.5703728199005127, -2.3878252506256104]",3.417920160263455
135,<function relu at 0x0000000008CAE400>,1000,3.4216746803411673,1000,0.005,"[-0.0868595764040947, -0.42018863558769226, 0.824186384677887, 1.1155714988708496, -1.9431737661361694, -4.076812267303467, -5.128849983215332, -2.1884307861328125, -1.9130679368972778, -2.128952980041504, 0.0944022461771965, 0.834808349609375, 0.8431174159049988, 1.9937076568603516]",3.4216746803411673
82,<function relu at 0x0000000008CAE400>,1000,3.467219534954983,100,0.001,"[0.24273806810379028, 0.23176166415214539, 0.35251760482788086, -0.9323186278343201, -1.4036757946014404, -1.2675244808197021, 0.6096409559249878, 1.4668787717819214, 0.2335168421268463, -2.2428083419799805, -2.750244140625, -5.003479480743408, -7.0127458572387695, -7.936326503753662]",3.467219534954983
125,<function relu at 0x0000000008CAE400>,1000,3.4883485103805825,1000,0.0001,"[0.09567810595035553, 0.28484535217285156, 0.5526621341705322, -0.48087453842163086, -2.401268482208252, -3.194944381713867, -2.845554828643799, -2.4799644947052, -3.402117967605591, -4.053439617156982, -3.8413429260253906, -3.531057357788086, -1.4616365432739258, -0.2314649224281311]",3.4883485103805825
28,<function elu at 0x0000000008CB56A8>,1000,3.502108006563595,500,0.0001,"[-0.0005807988345623016, 0.2652076184749603, 0.5468852519989014, -0.3489549160003662, -2.432400941848755, -2.7136521339416504, -0.4361492097377777, 0.4096994400024414, 0.319691002368927, -0.054269202053546906, -3.532930374145508, -5.614062786102295, -8.450932502746582, -9.546269416809082]",3.502108006563595
19,<function elu at 0x0000000008CB56A8>,500,3.524550245022195,100,0.0005,"[0.09143751859664917, 0.3074297308921814, 0.09983707219362259, -0.4378487765789032, -2.520530939102173, -2.137214183807373, -1.6436445713043213, -1.1153099536895752, -0.4883369505405426, -2.630948066711426, -2.447913408279419, -3.594141721725464, -3.163114309310913, -2.5589966773986816]",3.524550245022195
51,<function elu at 0x0000000008CB56A8>,1000,3.5709667444774666,1000,0.0001,"[0.0572144091129303, 0.3020957112312317, 0.5319334268569946, -0.22222894430160522, -2.3569211959838867, -2.4841971397399902, 0.8333248496055603, 3.02135968208313, 2.02069354057312, 0.1584145426750183, -4.202120780944824, -1.7701313495635986, -2.8923702239990234, -3.5890109539031982]",3.5709667444774666
39,<function elu at 0x0000000008CB56A8>,1000,3.602330921928796,500,0.005,"[-0.0103631392121315, 0.16167345643043518, 0.245618999004364, -2.569208860397339, 2.493940830230713, -0.07986658066511154, 1.79617440700531, 8.696791648864746, 7.760313987731934, 4.268331050872803, 7.166170120239258, 7.237285614013672, 4.285851001739502, 3.2657790184020996]",3.602330921928796
52,<function elu at 0x0000000008CB56A8>,1000,3.6066518927161124,1000,0.0001,"[0.07778466492891312, 0.3587721288204193, 0.4902421832084656, -0.651692271232605, -2.5229687690734863, -2.8360543251037598, -0.18404358625411987, 2.507995367050171, 0.190232515335083, -1.1297951936721802, -3.4841561317443848, -1.4486180543899536, -1.9127068519592285, -5.89788818359375]",3.6066518927161124
80,<function relu at 0x0000000008CAE400>,500,3.609547604726558,100,0.001,"[0.23039200901985168, 0.21501433849334717, 0.20463714003562927, -0.6052377820014954, -1.9430906772613525, -3.9130187034606934, -4.204078674316406, -4.86882209777832, -6.444661617279053, -6.299278736114502, -3.9334475994110107, -2.295785427093506, -0.6752546429634094, -0.07324465364217758]",3.609547604726558
53,<function elu at 0x0000000008CB56A8>,1000,3.6274135137799948,1000,0.0001,"[0.06459727883338928, 0.3138265013694763, 0.3664698898792267, -0.6475847959518433, -2.5132434368133545, -3.543668746948242, -1.1055691242218018, 0.32719090580940247, -0.5247070789337158, -0.34576472640037537, -2.8805134296417236, 0.2332165539264679, -0.7553961277008057, -0.2369612157344818]",3.6274135137799948
7,<function elu at 0x0000000008CB56A8>,500,3.660657225175962,100,0.001,"[0.12820352613925934, 0.42526039481163025, 0.10058358311653137, -0.5293228626251221, -2.9921140670776367, -1.9692732095718384, -1.1099296808242798, -0.7343710660934448, 0.7300587892532349, -1.6665095090866089, -1.37189781665802, -2.2596182823181152, -1.3087233304977417, -1.6784683465957642]",3.660657225175962
89,<function relu at 0x0000000008CAE400>,1000,3.7595082247776896,100,0.005,"[0.644441545009613, -0.4891568720340729, -0.9406155347824097, -0.8576578497886658, -1.9405291080474854, -2.1966819763183594, -1.798696517944336, 0.3157155513763428, 0.6181280612945557, 1.958198070526123, 3.9350969791412354, 2.238931894302368, 5.610795497894287, 3.4553511142730713]",3.7595082247776896
18,<function elu at 0x0000000008CB56A8>,500,3.7851539059583317,100,0.0005,"[0.02055368386209011, 0.09812621027231216, 0.11336914449930191, -1.2402101755142212, -2.623152256011963, -2.2816596031188965, -0.4776259660720825, -0.6802414655685425, -1.2450900077819824, -2.6550133228302, -1.9576319456100464, -2.260338306427002, -2.287609577178955, -1.9009850025177002]",3.7851539059583317
126,<function relu at 0x0000000008CAE400>,500,3.8260219072253405,1000,0.001,"[0.39722809195518494, -0.21857115626335144, -0.5647592544555664, -1.9023905992507935, 0.13762083649635315, 2.712219476699829, -0.6570451259613037, -0.7021840214729309, -0.8064930438995361, -0.11095015704631805, 2.8475215435028076, 3.727238416671753, 4.1047682762146, -0.4341510832309723]",3.8260219072253405
6,<function elu at 0x0000000008CB56A8>,500,3.855750643813723,100,0.001,"[-0.078145332634449, 0.017208725214004517, 0.18630173802375793, -1.2794371843338013, -2.660325527191162, -1.4472793340682983, 0.45155397057533264, -1.082537055015564, -1.670976996421814, -2.5328712463378906, -2.9475760459899902, -2.1067488193511963, -0.018383771181106567, -0.5089154243469238]",3.855750643813723
20,<function elu at 0x0000000008CB56A8>,500,3.8769596632025083,100,0.0005,"[-0.062457598745822906, 0.4083148241043091, 0.35145607590675354, -0.8670894503593445, -3.516984701156616, -3.3628861904144287, -2.346539258956909, -2.69307017326355, -3.1176934242248535, -1.3543543815612793, 2.855452537536621, 3.2012879848480225, 3.5159223079681396, 1.615222692489624]",3.8769596632025083
22,<function elu at 0x0000000008CB56A8>,1000,3.9003292544105332,100,0.0005,"[0.14462633430957794, 0.3082316517829895, -0.12509484589099884, -1.1632198095321655, -3.2179901599884033, -2.531421184539795, -1.3780632019042969, -0.3862776756286621, 0.1101817935705185, -2.4736266136169434, -3.5733182430267334, -4.5447540283203125, -4.4186110496521, -4.803229808807373]",3.9003292544105332
41,<function elu at 0x0000000008CB56A8>,1000,3.926872312827398,500,0.005,"[-0.14242234826087952, -0.025816723704338074, 0.5913158655166626, -1.212575078010559, -3.388582468032837, -3.503483533859253, -1.9658411741256714, -1.677591323852539, 1.5503429174423218, 0.9040440320968628, 3.0722362995147705, 2.4470643997192383, 7.57526159286499, 3.101409435272217]",3.926872312827398
131,<function relu at 0x0000000008CAE400>,1000,3.9430526913578596,1000,0.001,"[0.29857826232910156, -0.2997151017189026, 2.06919002532959, -0.5612143278121948, -4.070174694061279, -4.122695446014404, -4.105773448944092, -1.2762199640274048, -1.8064745664596558, -5.6853718757629395, -1.9768165349960327, -1.6799840927124023, 1.3698137998580933, 0.9821681976318359]",3.9430526913578596
70,<function elu at 0x0000000008CB56A8>,1000,3.9548446571739997,1000,0.0005,"[0.15965847671031952, 0.18940763175487518, -0.668152391910553, -2.0328426361083984, -2.0971670150756836, -2.5327906608581543, -3.516160488128662, 6.711325168609619, 10.60657787322998, 4.444525718688965, 2.998422861099243, 6.872684478759766, 8.267827987670898, 4.191616058349609]",3.9548446571739997
109,<function relu at 0x0000000008CAE400>,500,3.966952333494926,500,0.005,"[0.2942448854446411, 0.13202504813671112, 0.4969101548194885, -1.2674580812454224, -2.8515994548797607, -4.981207847595215, -2.8849196434020996, -2.374295234680176, -4.2178120613098145, -5.797532558441162, -5.1173601150512695, -7.178615093231201, -5.249725818634033, -6.190584659576416]",3.966952333494926
57,<function elu at 0x0000000008CB56A8>,1000,3.9772026568560515,1000,0.001,"[-0.023044703528285027, 0.026409441605210304, -0.7336840629577637, -2.3914196491241455, -0.3199523389339447, -3.361050605773926, 0.9859963655471802, -1.2479642629623413, -5.144312858581543, -3.2771668434143066, 2.297651529312134, 5.6303229331970215, 6.905947685241699, -0.038277722895145416]",3.9772026568560515
54,<function elu at 0x0000000008CB56A8>,500,3.9825396957279855,1000,0.001,"[0.17617981135845184, 0.2088296264410019, -0.5038895606994629, -2.65029239654541, -1.7049661874771118, -1.3185869455337524, -0.47628602385520935, -2.01377534866333, -2.2311787605285645, -2.096590042114258, 2.669797420501709, 6.600174427032471, 5.64729118347168, 1.163866400718689]",3.9825396957279855
115,<function relu at 0x0000000008CAE400>,500,3.994579586001801,500,0.0005,"[0.19351118803024292, 0.23195204138755798, 0.38799798488616943, -1.3553417921066284, -3.181488037109375, -4.081337928771973, -3.725001811981201, -3.4727783203125, -3.7510173320770264, -3.250763177871704, -2.18165922164917, -1.0601837635040283, 1.0353518724441528, 2.6066341400146484]",3.994579586001801
35,<function elu at 0x0000000008CB56A8>,1000,3.9998171363752846,500,0.001,"[-0.04397652670741081, 0.10808684676885605, -0.9308425784111023, -2.241373300552368, -1.7589062452316284, -2.0407896041870117, -3.897002696990967, 3.109990119934082, 0.6514774560928345, 0.3706177771091461, -0.603171706199646, -5.230045795440674, 0.5061728954315186, 1.1488738059997559]",3.9998171363752846
114,<function relu at 0x0000000008CAE400>,500,4.003917466281054,500,0.0005,"[0.12136107683181763, 0.10767543315887451, 0.5255895853042603, -1.1280838251113892, -3.1120903491973877, -4.517465114593506, -4.201878070831299, -4.625267505645752, -5.06746244430542, -5.39783239364624, -3.998382568359375, -3.532301902770996, -0.4561351239681244, 1.877728819847107]",4.003917466281054
132,<function relu at 0x0000000008CAE400>,500,4.019685614751486,1000,0.005,"[-0.075749970972538, -0.31322309374809265, 0.21250146627426147, -0.6471454501152039, -1.505096435546875, -5.077812194824219, -6.606465816497803, -5.321498394012451, -6.7257513999938965, -4.2522711753845215, -2.828355550765991, -0.7980808615684509, 1.6188441514968872, 2.0163278579711914]",4.019685614751486
