fecha,prediccion,real,precios
16-10-2018,-0.1077469935019811,1.6478342749529258,21.59
17-10-2018,-0.3945070306460063,7.840375586854452,22.97
18-10-2018,-0.4648519953091939,5.542508219821511,22.47
19-10-2018,0.9049834211667379,4.744011272898081,22.3
22-10-2018,2.3408096631368003,3.9252336448598126,22.24
23-10-2018,3.029590447743734,3.1177291763611064,22.16
24-10-2018,3.2727535168329873,5.666666666666673,22.19
25-10-2018,5.107083002726237,,
26-10-2018,3.2589449087778726,,
29-10-2018,5.075402001539866,,
30-10-2018,5.108819802602132,,
31-10-2018,2.864118814468384,,
01-11-2018,4.517544984817505,,
05-11-2018,2.3406995733579,,
