fecha,prediccion,real,precios
01-10-2018,-0.13780189553896585,-0.6480558325024875,39.86
02-10-2018,0.030949545403321583,-3.0062111801242257,39.04
03-10-2018,-0.55399951338768,-3.8871007675167126,38.82
04-10-2018,-1.3462473154067993,-5.096011816838996,38.55
05-10-2018,-1.4679583708445232,-6.144015728680266,38.19
08-10-2018,-2.299777626991272,-5.547337278106508,38.31
09-10-2018,-0.5879315435886383,-3.4327236281633615,38.54
10-10-2018,-0.47129447261492413,,
11-10-2018,-0.1941436529159546,,
12-10-2018,-2.3141996463139853,,
15-10-2018,-2.1782333850860596,,
16-10-2018,-2.325663963953654,,
17-10-2018,-1.5735891262690227,,
18-10-2018,-1.9385596911112468,,
