index,prediction,neurons,activation,epochs,random_seed,error,learning_rate
55,"[-0.1962801069021225, 0.031542692333459854, -1.519810676574707, -0.8699176907539368, 0.06129475310444832, 0.4527677595615387, 3.9733879566192627, 4.705642223358154, 4.409734725952148, 5.714439392089844, 8.240009307861328, 11.265843391418457, 14.273112297058105, 15.385533332824707]",[20],<function elu at 0x00000227F569AE18>,500,150,1.5001747569863424,0.001
98,"[-0.28359389305114746, 0.18622255325317383, -0.46632954478263855, 1.5048612356185913, 1.342240810394287, -0.5390813946723938, 2.5438618659973145, 19.929975509643555, 20.935348510742188, 20.998605728149414, 18.49285316467285, 4.940604209899902, 5.541393756866455, 5.166759967803955]","[30, 30, 30]",<function elu at 0x00000227F569AE18>,1000,250,1.7560382241518329,0.001
5,"[-0.0849544033408165, 0.23431396484375, -0.8883557319641113, -0.34220683574676514, 0.3540950417518616, 1.202013373374939, 2.8336732387542725, 2.8790628910064697, 1.4270120859146118, 1.5549043416976929, 0.55653315782547, -1.4514918327331543, -0.7765597105026245, -0.3913601040840149]",[10],<function elu at 0x00000227F569AE18>,500,100,1.7890494572859763,0.001
77,"[0.04714272916316986, 0.6443153619766235, -1.0640517473220825, -1.086017370223999, -0.20044343173503876, 0.6665865778923035, 2.878385543823242, 4.800814628601074, 0.8724290728569031, 0.5706456899642944, 0.879683256149292, 0.40935707092285156, 1.6599907875061035, 1.9799907207489014]","[10, 10]",<function elu at 0x00000227F569AE18>,500,100,1.8336614470501067,0.001
40,"[0.3758023977279663, 0.6772759556770325, -0.7994486093521118, 0.08168089389801025, 0.21813027560710907, 1.4056313037872314, 4.134003639221191, 4.233724594116211, 3.415212631225586, 4.2950239181518555, 3.9032888412475586, 1.2920337915420532, 3.1973612308502197, 1.1115872859954834]","[30, 30]",<function elu at 0x00000227F569AE18>,1000,50,1.8594337415554771,0.0001
303,"[-0.29649415612220764, -1.7952656745910645, -1.635296106338501, -0.1295289397239685, -0.5133633017539978, 1.3693900108337402, 7.091999530792236, 5.495935440063477, 2.3520243167877197, -0.10032227635383606, 0.1483018547296524, 0.2738721966743469, 1.7349357604980469, -2.550309658050537]","[30, 30, 30]",<function relu at 0x00000227F56A51E0>,500,150,1.8640420153811974,0.01
160,"[0.11340754479169846, -0.11307943612337112, -1.0698970556259155, -1.4959262609481812, -0.23273557424545288, 0.8567388653755188, 2.619696855545044, 2.626800537109375, 3.9689297676086426, 2.103513479232788, 1.0172449350357056, 3.4182188510894775, 3.2127203941345215, 2.125915050506592]","[10, 10, 10]",<function elu at 0x00000227F569AE18>,1000,50,1.8769228037114303,0.0001
191,"[0.1760846972465515, 0.3605300486087799, -0.4240506589412689, -0.22886095941066742, -0.029359204694628716, 1.6037518978118896, 3.6057443618774414, 1.9615755081176758, 0.5707809925079346, 0.10258273035287857, 0.8273570537567139, 1.0237687826156616, 3.0885071754455566, 2.688629388809204]","[20, 20]",<function elu at 0x00000227F569AE18>,500,150,1.8790738545147714,0.0001
139,"[0.11948878318071365, 0.23948150873184204, -0.6007000803947449, -0.263396292924881, 0.03499460965394974, 1.1883211135864258, 2.7568376064300537, 2.4237074851989746, 1.896587610244751, 2.540581464767456, 3.9541280269622803, 5.938683032989502, 6.932203769683838, 7.661745071411133]",[30],<function elu at 0x00000227F569AE18>,1000,150,1.8897419971035083,0.0001
376,"[0.03148575872182846, 0.2592466473579407, -0.1366955041885376, 0.14063459634780884, 1.0045439004898071, 1.7835007905960083, 3.0315635204315186, 2.433730363845825, 1.7246850728988647, 0.2595314383506775, 0.23387062549591064, 0.47575318813323975, 1.7911447286605835, -0.13427960872650146]","[20, 20]",<function relu at 0x00000227F56A51E0>,1000,50,1.89409691575596,0.0001
233,"[0.3854551613330841, 0.6144617199897766, -1.7041033506393433, -0.8486833572387695, -0.5368204116821289, 1.3368260860443115, 5.019010066986084, 4.552720069885254, 5.04612398147583, 5.6249213218688965, 5.194797039031982, 4.0890655517578125, 2.0187573432922363, -1.8031452894210815]","[30, 30]",<function relu at 0x00000227F56A51E0>,1000,100,1.9087545048444703,0.0001
319,"[0.07646951824426651, 0.5034357309341431, -2.0108954906463623, -2.143458127975464, -0.5587178468704224, 1.203670859336853, 4.348720073699951, 3.4970195293426514, 4.24713659286499, 4.064142227172852, 5.315202236175537, 7.103005409240723, 9.195161819458008, 8.99907112121582]",[30],<function relu at 0x00000227F56A51E0>,500,150,1.909749225793432,0.001
