fecha,prediccion,real,precios
14-09-2018,0.646752119064331,0.0,21.0
17-09-2018,0.10560351113478343,0.0476644423260153,20.99
18-09-2018,-0.28497356673081714,0.09532888465204754,21.0
19-09-2018,0.025070667266845703,0.4287756074321099,21.08
20-09-2018,0.8288758794466654,0.09532888465204754,21.0
21-09-2018,2.985053062438965,4.129793510324483,21.18
24-09-2018,-0.9912832180658976,-0.943396226415091,21.0
25-09-2018,-0.7021762132644653,,
26-09-2018,-0.1423939069112142,,
27-09-2018,0.4913681745529175,,
28-09-2018,-0.41070425510406494,,
01-10-2018,-0.6954074700673422,,
02-10-2018,-0.31584227085113525,,
03-10-2018,-0.8955166538556417,,
