fecha,prediccion,real,precios
11-09-2018,1.1179712613423665,0.0,130.86
12-09-2018,1.34751296043396,2.640749632153641,132.54
13-09-2018,1.752029259999593,6.163840912692126,134.0
14-09-2018,1.0774103999137878,2.6335995085994917,133.67
17-09-2018,0.151418407758077,2.3939650527288228,133.02
18-09-2018,0.8612635160485903,2.7987082884822283,133.7
19-09-2018,0.29447458187739056,2.1115786192925103,131.05
20-09-2018,0.8972828214367231,,
21-09-2018,0.1278039515018463,,
24-09-2018,-0.9462740595142046,,
25-09-2018,-1.1379689574241638,,
26-09-2018,1.1642701625823975,,
27-09-2018,1.5328595439592998,,
28-09-2018,1.7417016625404358,,
