fecha,tasa,precios
30-10-2018,-12.471283229405964,26.67
31-10-2018,-12.010529779532748,26.74
01-11-2018,-5.059920106524632,28.52
05-11-2018,-2.389894161829974,28.59
06-11-2018,0.34989503149055784,28.68
07-11-2018,1.3732394366197205,28.79
08-11-2018,4.929577464788726,28.31
