fecha,prediccion,real,precios
15-10-2018,-0.6509660085042318,-0.47393364928910625,21.0
16-10-2018,0.4773564537366231,1.6478342749529258,21.59
17-10-2018,1.8559777736663818,7.840375586854452,22.97
18-10-2018,2.566382884979248,5.542508219821511,22.47
19-10-2018,4.077747821807861,4.744011272898081,22.3
22-10-2018,3.2643661499023438,3.9252336448598126,22.24
23-10-2018,0.1704635222752889,3.1177291763611064,22.16
24-10-2018,0.42886651555697125,,
25-10-2018,-1.470471700032552,,
26-10-2018,-1.2034289042154949,,
29-10-2018,1.573293685913086,,
30-10-2018,-0.8488497734069824,,
31-10-2018,5.472307364145915,,
01-11-2018,7.736496766408284,,
