fecha,prediccion,real,precios
23-11-2018,-0.04729395856459936,-2.9215976331360918,26.25
26-11-2018,-0.023218899965286255,-3.409933283914017,26.06
27-11-2018,-0.7040773133436838,-9.508315256688354,25.03
28-11-2018,-1.8495225310325623,-8.751373123398013,24.92
29-11-2018,-2.668548504511515,-7.159005275056513,24.64
30-11-2018,-1.699913223584493,-7.9895949461166795,24.76
03-12-2018,-1.2142513195673625,-7.1831515607371195,24.68
04-12-2018,-1.1789233684539795,,
05-12-2018,-0.33356396357218426,,
06-12-2018,-1.0865000089009602,,
07-12-2018,-4.733432769775391,,
10-12-2018,-4.0282568136851,,
11-12-2018,-5.5001702308654785,,
13-12-2018,-2.999365528424581,,
