fecha,prediccion,real,precios
27-12-2018,0.06349665919939677,1.010526315789467,23.99
28-12-2018,0.9516776005427042,1.4370245139475903,24.0
31-12-2018,2.5970765749613443,1.6067653276955711,24.03
02-01-2019,1.0766661912202835,3.659574468085104,24.36
03-01-2019,1.2955689430236816,3.6611323967645935,24.35
04-01-2019,3.6843395233154297,6.620808254514183,24.8
07-01-2019,4.110572814941406,8.6607520067596,25.72
08-01-2019,3.6348115603129068,,
09-01-2019,3.611396869023641,,
10-01-2019,3.1619771321614585,,
11-01-2019,3.0530246098836265,,
14-01-2019,3.3398730754852295,,
15-01-2019,2.4959588845570884,,
16-01-2019,3.495826323827108,,
