fecha,prediccion,real,precios
12-11-2018,1.1142005523045857,7.816005983545251,28.83
13-11-2018,-2.930879275004069,-5.189340813464238,27.04
14-11-2018,-3.952357292175293,-5.631339629240991,26.98
15-11-2018,-5.869994481404622,-3.556485355648534,27.66
16-11-2018,-4.725385030110677,-5.140673845085101,27.31
20-11-2018,-3.9386559327443442,-6.2522077004592,26.54
21-11-2018,-4.401920000712077,-5.346465001758704,26.91
22-11-2018,-8.461145242055258,,
23-11-2018,-10.0505184729894,,
26-11-2018,-11.353987058003744,,
27-11-2018,-17.784495671590168,,
28-11-2018,-18.299067815144856,,
29-11-2018,-8.78267526626587,,
30-11-2018,-5.878703037897746,,
