fecha,prediccion,real,precios
09-11-2018,3.640791416168213,6.5991751031121035,28.43
12-11-2018,3.469172795613607,7.816005983545251,28.83
13-11-2018,-1.3040461937586467,-5.189340813464238,27.04
14-11-2018,-4.254702726999919,-5.631339629240991,26.98
15-11-2018,-4.317590872446696,-3.556485355648534,27.66
16-11-2018,-6.810709158579509,-5.140673845085101,27.31
20-11-2018,-4.984793027242024,-6.2522077004592,26.54
21-11-2018,-2.7781721353530884,,
22-11-2018,-0.25726521015167236,,
23-11-2018,2.7814409732818604,,
26-11-2018,2.5235302646954856,,
27-11-2018,0.900212566057841,,
28-11-2018,3.2929224173227944,,
29-11-2018,3.5596237977345786,,
