fecha,prediccion,real,precios
08-10-2018,-0.8779828548431396,-5.023474178403757,20.23
09-10-2018,-0.851134181022644,-5.654205607476623,20.19
10-10-2018,-0.6326919396718343,-8.403361344537817,19.62
11-10-2018,-4.2994580666224165,-8.52038479157123,19.97
12-10-2018,-4.416377425193787,-2.8752436647173485,19.93
15-10-2018,-4.687310536702474,-4.805825242718456,19.61
16-10-2018,-3.8203150431315103,-3.694701020904237,19.81
17-10-2018,-2.980033040046692,,
18-10-2018,-2.3603666623433432,,
19-10-2018,3.1560620069503784,,
22-10-2018,2.283238540093104,,
23-10-2018,-0.13880578676859537,,
24-10-2018,3.8414929707845054,,
25-10-2018,6.900107383728027,,
