fecha,tasa,precios
14-11-2018,-6.804572672836145,17.12
15-11-2018,-9.572742022714978,16.72
16-11-2018,-10.116525423728815,16.97
20-11-2018,-8.622559652928416,16.85
21-11-2018,-10.509554140127392,16.86
22-11-2018,-5.764966740576492,17.0
23-11-2018,-2.8258362168396682,16.85
