fecha,tasa,precios
30-10-2018,-5.226940988392306,136.35
31-10-2018,-11.677530017152664,128.73
01-11-2018,-13.148443735035919,130.59
05-11-2018,-6.262918561388987,136.05
06-11-2018,-7.279461279461281,137.69
07-11-2018,-1.6040203772545671,142.93
08-11-2018,-4.670987741299137,135.31
09-11-2018,-0.6013934726805964,135.53
12-11-2018,2.2450089334265635,131.62
13-11-2018,-2.4351022283482706,127.41
14-11-2018,-5.512679162072767,128.55
15-11-2018,-7.219115404168783,127.75
16-11-2018,-7.989925138179539,131.51
20-11-2018,-4.352967260365099,129.42
