fecha,tasa,precios
20-12-2018,3.865586654904157,129.51
21-12-2018,0.17724782468578704,124.34
24-12-2018,2.1043366938710157,127.61
26-12-2018,-1.2588943623426379,126.28
27-12-2018,3.9195171026156976,129.12
28-12-2018,3.24324324324324,127.97
31-12-2018,0.6380602966980471,126.18
02-01-2019,0.17759246390241543,129.74
03-01-2019,4.029274569728157,129.35
04-01-2019,1.8885667267455613,130.02
07-01-2019,5.487804878048786,133.21
08-01-2019,4.073729863692682,134.38
09-01-2019,5.00898648120653,134.38
10-01-2019,6.585829766999526,134.49
