fecha,tasa,precios
11-09-2018,-2.9532765207170217,66.05
12-09-2018,-3.072584236306972,65.3
13-09-2018,-1.0501050105010543,65.96
14-09-2018,1.4110150204824865,66.84
17-09-2018,-0.31866464339910155,65.69
18-09-2018,-2.9263220439691016,65.35
19-09-2018,-1.5624999999999958,66.15
