fecha,tasa,precios
01-11-2018,8.961593172119485,15.32
05-11-2018,12.835387962291527,15.56
06-11-2018,7.6325088339222615,15.23
07-11-2018,9.665955934612647,15.43
08-11-2018,5.251798561151082,14.63
09-11-2018,2.6056338028169086,14.57
12-11-2018,-3.1271244051665588,14.25
13-11-2018,-9.921671018276758,13.8
14-11-2018,-12.017994858611832,13.69
15-11-2018,-11.753118844386085,13.44
16-11-2018,-11.924821775761504,13.59
20-11-2018,-8.202323991797684,13.43
21-11-2018,-7.755662319835284,13.44
22-11-2018,-5.824561403508772,13.42
