fecha,tasa,precios
17-12-2018,-0.14367816091953717,13.9
18-12-2018,0.49786628733997357,14.13
19-12-2018,2.859185132237315,14.39
20-12-2018,3.082437275985674,14.38
21-12-2018,1.7328519855595683,14.09
24-12-2018,-2.087682672233813,14.07
26-12-2018,-2.783576896311751,13.97
27-12-2018,-0.5035971223021604,13.83
28-12-2018,-1.273885350318482,13.95
31-12-2018,-2.7797081306462843,13.99
02-01-2019,0.3477051460361539,14.43
03-01-2019,1.277501774308018,14.27
04-01-2019,1.7768301350390903,14.32
07-01-2019,3.006442376521116,14.39
