fecha,tasa,precios
19-09-2018,-0.7001909611712361,15.6
20-09-2018,0.12820512820512547,15.62
21-09-2018,-2.990654205607479,15.57
24-09-2018,-3.2378580323785777,15.54
25-09-2018,-0.7019783024888285,15.56
26-09-2018,-0.8360128617363394,15.42
27-09-2018,-1.9859064702113949,15.3
28-09-2018,-3.589743589743593,15.04
01-10-2018,-2.432778489116511,15.24
02-10-2018,-2.6332691072575476,15.16
03-10-2018,-5.534105534105531,14.68
04-10-2018,-5.462724935732646,14.71
05-10-2018,-5.382619974059663,14.59
08-10-2018,-1.1764705882353037,15.12
