fecha,tasa,precios
17-07-2018,-2.2565320665083077,16.46
18-07-2018,-4.355400696864112,16.47
19-07-2018,-5.064782096584214,16.12
20-07-2018,-6.44783118405626,15.96
23-07-2018,-5.0746268656716405,15.9
24-07-2018,-3.5542168674698784,16.01
25-07-2018,-3.6057692307692393,16.04
26-07-2018,-3.6452004860267397,15.86
27-07-2018,-3.582270795385538,15.88
30-07-2018,-1.0545905707196135,15.95
31-07-2018,0.06265664160400869,15.97
01-08-2018,-0.6289308176100606,15.8
02-08-2018,-1.9362898188632245,15.7
03-08-2018,-1.995012468827921,15.72
