fecha,tasa,precios
26-10-2018,-1.1938202247191005,14.07
29-10-2018,-1.2784090909090888,13.9
30-10-2018,-0.8379888268156493,14.2
31-10-2018,4.031117397454033,14.71
01-11-2018,8.961593172119485,15.32
05-11-2018,12.835387962291527,15.56
06-11-2018,7.6325088339222615,15.23
07-11-2018,9.665955934612647,15.43
08-11-2018,5.251798561151082,14.63
09-11-2018,2.6056338028169086,14.57
12-11-2018,-3.1271244051665588,14.25
13-11-2018,-9.921671018276758,13.8
14-11-2018,-12.017994858611832,13.69
15-11-2018,-11.753118844386085,13.44
