fecha,tasa,precios
31-07-2018,0.06265664160400869,15.97
01-08-2018,-0.6289308176100606,15.8
02-08-2018,-1.9362898188632245,15.7
03-08-2018,-1.995012468827921,15.72
06-08-2018,-0.882723833543498,15.72
07-08-2018,1.826196473551643,16.17
08-08-2018,2.006269592476491,16.27
09-08-2018,-0.18785222291797832,15.94
10-08-2018,-0.8860759493670922,15.66
13-08-2018,0.509554140127389,15.78
14-08-2018,1.1450381679389294,15.9
15-08-2018,-0.06361323155216149,15.71
16-08-2018,-3.6487322201608015,15.58
17-08-2018,-3.380454824830971,15.72
