fecha,prediccion,real,precios
10-10-2018,0.1899135708808899,1.0752688172042901,3.76
11-10-2018,0.3704761763413747,1.91780821917809,3.72
12-10-2018,0.01489703357219696,2.1739130434782505,3.76
15-10-2018,-1.2191023031870525,-2.150537634408604,3.64
16-10-2018,-1.492510159810384,-3.1496062992126013,3.69
17-10-2018,-1.9012499650319417,-1.5665796344647533,3.77
18-10-2018,-2.9843676884969077,-3.1578947368420964,3.68
19-10-2018,-3.489504893620809,,
22-10-2018,-3.988882064819336,,
23-10-2018,-3.2053040663401284,,
24-10-2018,-6.015182336171468,,
25-10-2018,-7.872562090555827,,
26-10-2018,-6.859023729960124,,
29-10-2018,-5.181981881459554,,
