index,activation,epochs,error,hidden,learning_rate,prediction,random_seed
121,<function relu at 0x0000000008CFE400>,500,1.807244987836256,1000,0.0001,"[0.4017937183380127, 0.9108423590660095, 0.8031714558601379, 0.7508602738380432, 0.777345597743988, 0.5003781318664551, 0.8372371792793274, 1.6225568056106567, 1.3804622888565063, 0.3857971727848053, -1.2475987672805786, -2.6501271724700928, -2.9502463340759277, -2.9283556938171387]",1.807244987836256
56,<function elu at 0x0000000008CF66A8>,500,1.8145556111020775,1000,0.001,"[0.7423678040504456, 0.6572549939155579, 1.0098190307617188, 0.8587251305580139, 0.2330837845802307, 0.6282034516334534, -0.171442449092865, 0.12069802731275558, 0.08292704075574875, -1.91322660446167, -1.394622802734375, -0.5017866492271423, 1.1645326614379883, 2.251147508621216]",1.8145556111020775
91,<function relu at 0x0000000008CFE400>,500,1.8153221482692092,100,0.0005,"[0.42799291014671326, 0.6224580407142639, 0.8505951166152954, 0.5798929333686829, 0.35637834668159485, 0.4317421317100525, 0.835281491279602, 2.0124011039733887, 2.3443286418914795, 1.6791002750396729, 0.5723721981048584, -0.27841097116470337, -0.6944720149040222, -0.7493320107460022]",1.8153221482692092
94,<function relu at 0x0000000008CFE400>,1000,1.8156594883001458,100,0.0005,"[0.39475223422050476, 0.6786369681358337, 1.0257420539855957, 0.7507644295692444, 0.36897245049476624, 0.4248741865158081, 0.7384872436523438, 1.5688457489013672, 1.5839781761169434, -0.04173662140965462, -2.409301996231079, -4.381971836090088, -5.4994988441467285, -5.966845989227295]",1.8156594883001458
44,<function elu at 0x0000000008CF66A8>,500,1.8158004911300747,500,0.0005,"[0.5291450023651123, 0.6491052508354187, 0.4565467834472656, 0.6499097943305969, 0.40214452147483826, 0.46012595295906067, 1.0734657049179077, 0.2807258665561676, -0.9882095456123352, -2.3449716567993164, -5.556370258331299, -4.683292388916016, -4.36667013168335, -3.5011582374572754]",1.8158004911300747
30,<function elu at 0x0000000008CF66A8>,500,1.8162921385778257,500,0.001,"[0.6857059597969055, 0.4068458378314972, 1.0003541707992554, 0.7858752608299255, -0.2587089240550995, -0.21561715006828308, -0.055723510682582855, 0.02556995116174221, 0.023208653554320335, -2.680121898651123, -1.0627436637878418, -1.5593388080596924, -0.5627774596214294, -0.49228784441947937]",1.8162921385778257
2,<function elu at 0x0000000008CF66A8>,500,1.8165927882714383,100,0.0001,"[0.5011473894119263, 0.5145281553268433, 0.40097177028656006, 0.02868558093905449, 0.08224059641361237, -0.11736732721328735, 0.6223655343055725, 1.1413698196411133, 1.7707078456878662, 1.6872588396072388, 0.18931405246257782, -1.5769541263580322, -2.841592311859131, -4.103744029998779]",1.8165927882714383
8,<function elu at 0x0000000008CF66A8>,500,1.8250190173528409,100,0.001,"[0.7228977084159851, 0.4718663990497589, 0.14682736992835999, 0.5322436094284058, 0.9686281681060791, 0.8898749351501465, 1.3911166191101074, 1.8313994407653809, 1.6323943138122559, -0.3277740180492401, -0.7084180116653442, -0.7461597919464111, 0.09385456889867783, 1.5684106349945068]",1.8250190173528409
69,<function elu at 0x0000000008CF66A8>,1000,1.830770524756978,1000,0.0005,"[0.6370975971221924, 0.4866352081298828, 1.1671606302261353, 0.40556344389915466, 0.031015947461128235, 0.2150992900133133, -0.256055623292923, -1.4925520420074463, -0.017220303416252136, -1.8589259386062622, -2.6670515537261963, -3.1664927005767822, 0.4596569240093231, -2.3718059062957764]",1.830770524756978
97,<function relu at 0x0000000008CFE400>,500,1.8326493403188695,500,0.0001,"[0.39380401372909546, 0.7563198208808899, 0.6954160332679749, 0.5484837889671326, 0.7277452349662781, 0.5933756232261658, 1.1493704319000244, 2.1242713928222656, 2.461927890777588, 2.0438809394836426, 0.38399288058280945, -1.1894277334213257, -2.178532123565674, -3.6569132804870605]",1.8326493403188695
75,<function relu at 0x0000000008CFE400>,1000,1.8393575335907593,100,0.0001,"[0.6650782227516174, 0.8800065517425537, 0.6344996690750122, 0.39479386806488037, 0.6169800758361816, 0.36987149715423584, 0.5484069585800171, 1.6578274965286255, 1.8594459295272827, 1.6593526601791382, 0.858386754989624, 0.3062898516654968, 0.27282950282096863, 0.07240407913923264]",1.8393575335907593
62,<function elu at 0x0000000008CF66A8>,500,1.8458609813454803,1000,0.005,"[0.5103880167007446, 0.8300062417984009, 0.8814539909362793, 0.38042736053466797, 0.3836626410484314, 0.4215899109840393, 0.4087643623352051, 0.29552382230758667, 0.4437529444694519, 0.8527102470397949, 1.2755038738250732, 1.4463038444519043, 1.5202386379241943, 1.5768053531646729]",1.8458609813454803
79,<function relu at 0x0000000008CFE400>,500,1.8541862632481096,100,0.001,"[0.4231413006782532, 0.6597522497177124, 0.8695051074028015, 0.9139125943183899, 0.9515528082847595, 0.7098129391670227, 1.486803650856018, 2.8222832679748535, 3.002910614013672, 2.3118808269500732, 1.1612510681152344, 0.826518714427948, 1.3441203832626343, 0.8612995743751526]",1.8541862632481096
100,<function relu at 0x0000000008CFE400>,1000,1.8544676325378553,500,0.0001,"[0.4656500816345215, 0.8141123652458191, 0.6925014853477478, 0.648549497127533, 0.8293892741203308, 0.6142554879188538, 1.2390693426132202, 2.102922201156616, 2.0420172214508057, 1.1340826749801636, -1.3121000528335571, -3.116830587387085, -3.925086736679077, -4.641866683959961]",1.8544676325378553
52,<function elu at 0x0000000008CF66A8>,1000,1.854645499060762,1000,0.0001,"[0.47443220019340515, 0.7139577865600586, 0.16214559972286224, 0.10655437409877777, 0.18659476935863495, 0.797991156578064, 0.7250864505767822, 0.6234902143478394, 0.5426357984542847, -1.2259804010391235, -3.816842555999756, -4.685967445373535, -3.3325612545013428, -1.1736944913864136]",1.854645499060762
38,<function elu at 0x0000000008CF66A8>,500,1.8572231369339518,500,0.005,"[0.7686262130737305, 0.6686747074127197, 0.8867768049240112, 1.093529462814331, 0.7425270080566406, 0.34179630875587463, 1.1602959632873535, 1.577746868133545, 2.0206758975982666, 1.0619094371795654, -0.05827739089727402, 0.19247958064079285, -0.05753418058156967, -0.02936594933271408]",1.8572231369339518
114,<function relu at 0x0000000008CFE400>,500,1.8573909040900987,500,0.0005,"[0.6048632264137268, 1.127764344215393, 1.0147567987442017, 0.8061043620109558, 0.3308570981025696, -0.38246020674705505, -0.21212267875671387, -1.236870527267456, -2.9476943016052246, -4.083251953125, -4.832899570465088, -3.9944815635681152, -1.8413383960723877, 0.36384886503219604]",1.8573909040900987
77,<function relu at 0x0000000008CFE400>,1000,1.8582068981679616,100,0.0001,"[0.6064174175262451, 0.7965867519378662, 0.6936964988708496, 0.5644046664237976, 0.44679397344589233, 0.5269522070884705, 0.8145164847373962, 0.985345184803009, 0.9982905983924866, 0.33292156457901, -0.60075843334198, -1.1631360054016113, -1.8058454990386963, -2.5721399784088135]",1.8582068981679616
19,<function elu at 0x0000000008CF66A8>,500,1.8659408534486273,100,0.0005,"[0.6426888704299927, 0.8194819092750549, 0.48762163519859314, 0.5877779722213745, 0.5152626037597656, 1.014790415763855, 0.7627596855163574, 0.4298608601093292, -0.1862303465604782, -0.715502142906189, -1.7875944375991821, -1.7472721338272095, -1.9417530298233032, -2.805234432220459]",1.8659408534486273
27,<function elu at 0x0000000008CF66A8>,1000,1.8674228985542307,500,0.0001,"[0.5014639496803284, 0.6135054230690002, 0.1280357539653778, -0.004746351391077042, 0.30907565355300903, 0.8256526589393616, 0.9530061483383179, 0.9858072400093079, 0.05811307951807976, -1.6575955152511597, -3.8960342407226562, -4.342898845672607, -3.803145170211792, -4.438462257385254]",1.8674228985542307
3,<function elu at 0x0000000008CF66A8>,1000,1.8683669773597265,100,0.0001,"[0.5521172881126404, 0.607673168182373, 0.3251945972442627, 0.11852098256349564, 0.616518497467041, 0.670966625213623, 1.217545509338379, 1.0200917720794678, 0.4850550889968872, 0.4708913564682007, -0.34410059452056885, -1.0252835750579834, -1.2855510711669922, -1.6690483093261719]",1.8683669773597265
1,<function elu at 0x0000000008CF66A8>,500,1.8697923732219963,100,0.0001,"[0.3971829414367676, 0.4595639109611511, 0.5171607732772827, 0.3688202500343323, 0.0771697610616684, 0.5813701152801514, 1.2601003646850586, 1.736905574798584, 1.6585842370986938, 0.3863982558250427, -0.9112809300422668, -1.7213430404663086, -2.8445816040039062, -2.3170270919799805]",1.8697923732219963
5,<function elu at 0x0000000008CF66A8>,1000,1.8726164036750297,100,0.0001,"[0.5863136649131775, 0.605177640914917, 0.4402882754802704, 0.07701441645622253, 0.2588896155357361, 0.08386167883872986, 0.9807835221290588, 0.9907452464103699, 1.6219961643218994, 0.9408608078956604, -0.696806788444519, -2.3126344680786133, -3.6217970848083496, -6.22965145111084]",1.8726164036750297
60,<function elu at 0x0000000008CF66A8>,500,1.886147750601347,1000,0.005,"[0.24013365805149078, 0.8441503047943115, 0.9644795656204224, 0.6830117106437683, 0.21745789051055908, 0.6418580412864685, 0.984194278717041, 0.8242635130882263, 0.6519712805747986, 1.1221256256103516, 0.852910578250885, -1.5298882722854614, -3.0323472023010254, -1.4146466255187988]",1.886147750601347
12,<function elu at 0x0000000008CF66A8>,500,1.9086316525805271,100,0.005,"[0.5766318440437317, 0.5492838025093079, 2.2371459007263184, 2.1240363121032715, 1.5856852531433105, 1.1653361320495605, 0.052859116345644, 0.00855879858136177, -1.6464204788208008, -2.7541511058807373, -0.8244611620903015, -0.6959865093231201, 1.9172556400299072, 2.3984274864196777]",1.9086316525805271
65,<function elu at 0x0000000008CF66A8>,1000,1.9091696295147065,1000,0.005,"[0.5438374876976013, 1.1270194053649902, 0.7663652300834656, 0.34592264890670776, 0.21648436784744263, 0.24820882081985474, 0.2594372630119324, 0.05964052677154541, 0.6158458590507507, 0.27125489711761475, 0.4219115376472473, 0.34092098474502563, 0.29090994596481323, 0.3721514344215393]",1.9091696295147065
23,<function elu at 0x0000000008CF66A8>,1000,1.9121923654731015,100,0.0005,"[0.712429940700531, 0.5371775031089783, 0.13284248113632202, 0.34712231159210205, 0.39565324783325195, 0.4986985921859741, 1.5394513607025146, 1.4302194118499756, 0.2582150995731354, -1.5247952938079834, -1.9962310791015625, -2.4112002849578857, -1.097940444946289, -0.03276491165161133]",1.9121923654731015
78,<function relu at 0x0000000008CFE400>,500,1.9217457935114894,100,0.001,"[0.7535262107849121, 1.128938913345337, 0.9988521337509155, 0.8753491640090942, 0.33578625321388245, -0.2678298056125641, 0.3852289021015167, 0.9773968458175659, 0.6356518268585205, 0.9680236577987671, 0.021516770124435425, -0.33017459511756897, -0.6245697736740112, -0.7254527807235718]",1.9217457935114894
28,<function elu at 0x0000000008CF66A8>,1000,1.9233691786076708,500,0.0001,"[0.4341686964035034, 0.6428459286689758, 0.06933879852294922, -0.027415510267019272, 0.4553377628326416, 1.028538703918457, 1.3701987266540527, 1.8841384649276733, 1.1964043378829956, -0.7441293001174927, -2.6637885570526123, -5.108899116516113, -6.1759033203125, -7.330646514892578]",1.9233691786076708
4,<function elu at 0x0000000008CF66A8>,1000,1.929391344070484,100,0.0001,"[0.46244338154792786, 0.6753692030906677, 0.586290717124939, 0.5935511589050293, 0.41314971446990967, 0.8444422483444214, 1.5412510633468628, 1.652987003326416, 1.1122331619262695, -0.07394252717494965, -0.9506982564926147, -1.0404870510101318, -2.321241617202759, -3.463253974914551]",1.929391344070484
115,<function relu at 0x0000000008CFE400>,500,1.929713134840112,500,0.0005,"[0.6345391869544983, 1.1434478759765625, 1.1657891273498535, 0.8475915193557739, 0.35508570075035095, -0.06850612908601761, 0.422637015581131, 0.7737669944763184, 0.14096498489379883, -1.5374808311462402, -3.0174107551574707, -4.038769721984863, -5.068606376647949, -6.102245330810547]",1.929713134840112
61,<function elu at 0x0000000008CF66A8>,500,1.9297525684946102,1000,0.005,"[0.5282162427902222, 0.8972240686416626, 1.0503311157226562, 0.951904296875, 0.6961543560028076, 0.8220601081848145, 1.2094858884811401, 1.0396367311477661, 0.8275331258773804, 0.4051097333431244, 0.7844587564468384, 0.9875391721725464, 1.3255995512008667, 1.7111748456954956]",1.9297525684946102
55,<function elu at 0x0000000008CF66A8>,500,1.930873912899119,1000,0.001,"[0.7530626058578491, 0.6657877564430237, 0.5850521326065063, 0.935681939125061, 0.17617106437683105, 1.6601505279541016, 0.5539542436599731, -0.1329948902130127, 0.5088396072387695, -0.5118305683135986, -0.31217730045318604, 0.4546273350715637, 1.2436296939849854, 2.461474895477295]",1.930873912899119
81,<function relu at 0x0000000008CFE400>,1000,1.9313110774240727,100,0.001,"[0.8167452812194824, 1.1506333351135254, 1.094748854637146, 0.8948532342910767, 0.31050682067871094, -0.5345625877380371, 0.04227185249328613, 0.12357562780380249, -1.0500047206878662, -1.2861123085021973, -1.5233474969863892, -1.112564206123352, -0.04090602695941925, 1.3529547452926636]",1.9313110774240727
53,<function elu at 0x0000000008CF66A8>,1000,1.9317515218692112,1000,0.0001,"[0.4873073101043701, 0.6731205582618713, 0.21098923683166504, 0.20032963156700134, 0.5954031348228455, 1.2246496677398682, 1.416864275932312, 0.8635581731796265, 0.5058192610740662, -0.8144122958183289, -3.6101877689361572, -4.913223743438721, -4.082764625549316, -1.7097253799438477]",1.9317515218692112
31,<function elu at 0x0000000008CF66A8>,500,1.9336154933296608,500,0.001,"[0.6760742664337158, 0.40767163038253784, 0.703004777431488, 0.7139056324958801, -0.09304087609052658, 0.24925416707992554, 1.3997176885604858, -0.6650148034095764, -1.0551847219467163, -2.207805871963501, -3.3154540061950684, -5.255609512329102, -5.0839033126831055, -2.289458751678467]",1.9336154933296608
66,<function elu at 0x0000000008CF66A8>,500,1.9484523957631847,1000,0.0005,"[0.6480953693389893, 0.6387184858322144, 0.42710253596305847, 0.49773189425468445, 0.4315522611141205, 0.6910440921783447, 1.6093248128890991, -0.5773574113845825, 0.9639488458633423, -0.7986221313476562, -1.8859771490097046, -3.9490997791290283, -0.5430365800857544, -2.457235097885132]",1.9484523957631847
32,<function elu at 0x0000000008CF66A8>,500,1.9485550066812891,500,0.001,"[0.6021502017974854, 0.5931088924407959, 0.9468490481376648, 0.9488478302955627, -0.26952287554740906, 0.7549858093261719, 0.9169115424156189, -0.3771383464336395, -0.4111599624156952, -0.9397984147071838, -0.36070606112480164, -0.5978114008903503, -0.43427184224128723, -3.2929534912109375]",1.9485550066812891
49,<function elu at 0x0000000008CF66A8>,500,1.9501665795859247,1000,0.0001,"[0.47783562541007996, 0.7448288202285767, 0.16312596201896667, -0.09419652074575424, 0.03834838420152664, 0.6562278270721436, 1.0939290523529053, 1.3573617935180664, 1.3428165912628174, -0.18361756205558777, -2.4328575134277344, -3.6426241397857666, -2.761573076248169, -1.4618256092071533]",1.9501665795859247
90,<function relu at 0x0000000008CFE400>,500,1.9533617414653066,100,0.0005,"[0.6316348314285278, 0.9461507797241211, 0.8655214309692383, 1.1265366077423096, 1.334775447845459, 1.1431422233581543, 1.5006247758865356, 2.390625, 2.6134116649627686, 2.242560625076294, 1.0862956047058105, 0.6251893043518066, 0.15093715488910675, 0.25186431407928467]",1.9533617414653066
