index,prediction,neurons,activation,epochs,random_seed,error,learning_rate
170,"[-0.2766770124435425, -1.3876875638961792, -0.3318846821784973, 0.20545022189617157, 0.1524050086736679, -1.6135380268096924, -4.780307292938232, -7.320943355560303, -4.854277610778809, -6.165025234222412, -3.2458863258361816, 0.355890691280365, 4.155715465545654, 3.0420491695404053]","[20, 20]",<function elu at 0x000001B01CD08E18>,1000,250,1.7209558840104533,0.001
240,"[-0.09245188534259796, -3.6390318870544434, -1.2378909587860107, -0.042705610394477844, 0.7504540681838989, -1.6351577043533325, -4.043312072753906, -4.615622520446777, -2.94401478767395, -5.1970672607421875, -5.439152240753174, -2.8732028007507324, -0.5527675151824951, -0.621775209903717]",[20],<function relu at 0x000001B01CD2B1E0>,1000,50,1.7852096771992965,0.001
24,"[-0.5304158329963684, -2.459559679031372, -0.991351306438446, 1.7802600860595703, 2.6529245376586914, 1.5978748798370361, -2.6833205223083496, -5.5548176765441895, -5.462728023529053, -7.207620620727539, -6.915684223175049, -5.35510778427124, -0.05763763189315796, -7.116771221160889]","[30, 30]",<function elu at 0x000001B01CD08E18>,1000,50,1.9246889094184008,0.001
374,"[0.07835507392883301, -2.878872871398926, -0.2549052834510803, 2.2610855102539062, 3.1619794368743896, -4.211034774780273, -6.086171627044678, -6.7671051025390625, -5.2990570068359375, -8.708855628967285, -10.376049995422363, -12.813204765319824, -6.80927848815918, -5.237213134765625]","[20, 20]",<function relu at 0x000001B01CD2B1E0>,500,250,1.9415006912432289,0.01
338,"[-0.8084496855735779, 0.3532383441925049, 1.8169074058532715, 0.9347802996635437, 1.2048707008361816, -1.5360801219940186, -3.3830230236053467, -3.7352397441864014, -2.376516342163086, -2.8910934925079346, -3.389479875564575, -3.419898271560669, -2.607842206954956, -0.9090844988822937]","[10, 10, 10]",<function relu at 0x000001B01CD2B1E0>,1000,250,1.9617306542089195,0.001
345,"[-0.16750316321849823, -0.3686813712120056, 2.054229974746704, 0.5876303911209106, 0.8520959615707397, -2.398921489715576, -3.2722017765045166, -3.0649096965789795, -2.329881429672241, -1.3521286249160767, -1.5497061014175415, -1.0530682802200317, -0.5786234140396118, 5.2913384437561035]","[10, 10, 10]",<function relu at 0x000001B01CD2B1E0>,1000,100,1.9967045329585558,0.01
37,"[-1.0793293714523315, -2.7694380283355713, -0.8216140270233154, -1.2804054021835327, -0.0002474486827850342, -2.7762062549591064, -6.559173107147217, 2.410531759262085, -6.885880470275879, -14.244451522827148, -8.829607963562012, -6.503330230712891, -1.5564777851104736, 6.781806945800781]","[30, 30]",<function elu at 0x000001B01CD08E18>,500,100,2.0036016313092824,0.01
272,"[-0.9726631045341492, -2.1600229740142822, 0.5236139297485352, 1.2019944190979004, -0.79129558801651, -1.7453089952468872, -2.178712844848633, -1.6530805826187134, -0.27185189723968506, -4.417231559753418, -1.2973477840423584, -0.3362179696559906, 0.6009348034858704, -0.34240496158599854]","[10, 10]",<function relu at 0x000001B01CD2B1E0>,1000,50,2.0199298974997384,0.01
159,"[-0.5418747663497925, 0.9377572536468506, 1.732429027557373, -0.06109552085399628, 1.7559505701065063, -1.308072566986084, -4.942121505737305, -14.167543411254883, -10.501106262207031, -2.4677746295928955, 0.8692345023155212, 5.887660026550293, 6.001723289489746, 10.026787757873535]","[10, 10, 10]",<function elu at 0x000001B01CD08E18>,500,150,2.0239268513938624,0.01
244,"[-0.0284663587808609, -2.67388653755188, -1.4935922622680664, -0.007775500416755676, 0.4696318507194519, -1.523100733757019, -2.891190767288208, -2.7486560344696045, -1.6517009735107422, -3.902865171432495, -4.574097156524658, -3.1927473545074463, -1.386428713798523, 0.00549885630607605]",[20],<function relu at 0x000001B01CD2B1E0>,500,50,2.114522637100744,0.001
28,"[-0.3402140736579895, -2.2437257766723633, -2.132474184036255, 0.4680716097354889, 0.7456891536712646, -0.14945629239082336, -2.749526023864746, -4.67325496673584, -4.507387638092041, -7.279906272888184, -6.510849475860596, -5.648555278778076, -1.3410342931747437, -6.377777099609375]","[30, 30]",<function elu at 0x000001B01CD08E18>,500,50,2.1786133625086395,0.001
100,"[-0.5124739408493042, -0.27125903964042664, -0.12279479950666428, 1.0356322526931763, 2.7979447841644287, 0.9291303753852844, -2.282402515411377, -1.6861851215362549, -1.026537299156189, -3.2129104137420654, -2.711085081100464, 1.821070909500122, 2.0456089973449707, 4.559642314910889]","[30, 30, 30]",<function elu at 0x000001B01CD08E18>,500,50,2.197095335935818,0.001
350,"[-0.8521268367767334, -1.4242804050445557, -0.5476104617118835, -0.44753897190093994, -1.1397757530212402, -2.386392593383789, -3.8292922973632812, -3.5723867416381836, -2.4135096073150635, -3.66218900680542, -3.2453932762145996, -3.1886987686157227, -1.2909185886383057, 1.6802374124526978]","[10, 10, 10]",<function relu at 0x000001B01CD2B1E0>,500,250,2.228177615624046,0.01
362,"[-0.22618526220321655, -0.9690006971359253, -0.41798803210258484, -0.052468448877334595, 0.660224199295044, -1.3173552751541138, -2.239502191543579, -1.638411283493042, -0.4796648323535919, -3.0618507862091064, -2.0554862022399902, -1.3484481573104858, 0.003392249345779419, 2.3867855072021484]","[20, 20]",<function relu at 0x000001B01CD2B1E0>,1000,250,2.2288523500349604,0.001
249,"[-0.7931911945343018, -2.2567548751831055, -0.49143150448799133, -0.18212074041366577, -0.36370235681533813, -1.9490344524383545, -2.095546007156372, -2.3472814559936523, -1.4136483669281006, -3.369037389755249, -1.4753968715667725, -0.9144959449768066, -0.4068906605243683, 0.25805360078811646]",[20],<function relu at 0x000001B01CD2B1E0>,1000,100,2.242322065578929,0.01
328,"[0.2117460072040558, -1.0726318359375, 0.32024598121643066, -0.1734904795885086, 0.20637626945972443, -1.396849274635315, -2.0329833030700684, -2.8533051013946533, -1.708236575126648, -2.7289345264434814, -2.1697161197662354, -1.9973626136779785, -1.1878925561904907, -0.4879636764526367]",[30],<function relu at 0x000001B01CD2B1E0>,1000,50,2.2740633290181362,0.0001
253,"[-1.047027587890625, -1.9647419452667236, -0.4809691905975342, 0.0158689022064209, 0.039895474910736084, -1.2037816047668457, -1.4589424133300781, -1.2507051229476929, -0.11646181344985962, -2.7398874759674072, -1.713582992553711, -0.849770188331604, 0.39839035272598267, 1.0783870220184326]",[20],<function relu at 0x000001B01CD2B1E0>,500,100,2.2913896855505174,0.01
155,"[-0.6067474484443665, -0.8108186721801758, -0.6824751496315002, -1.6198662519454956, 1.2183010578155518, -3.2509260177612305, -6.091407299041748, -13.057601928710938, -6.712450981140137, 2.971911668777466, 6.954545974731445, 6.20800256729126, 4.800654411315918, 9.729660034179688]","[10, 10, 10]",<function elu at 0x000001B01CD08E18>,1000,150,2.311616537744935,0.01
295,"[-0.4571022391319275, -2.720311403274536, -1.704758882522583, -0.5769429206848145, 0.17325061559677124, -1.538093090057373, -2.494365692138672, -3.485445499420166, -2.870485305786133, -5.702182292938232, -4.238396644592285, -3.2974815368652344, -0.5612977743148804, 0.2669486999511719]","[30, 30, 30]",<function relu at 0x000001B01CD2B1E0>,500,150,2.3121820980231584,0.001
