fecha,tasa,precios
26-12-2018,0.7491541807636423,41.69
27-12-2018,2.273288855942678,41.39
28-12-2018,1.0233918128655013,41.46
31-12-2018,0.14457831325301754,41.56
02-01-2019,1.5071770334928292,42.43
03-01-2019,1.0579466217840772,42.03
04-01-2019,2.2425850012056903,42.4
07-01-2019,2.6625089949628196,42.8
08-01-2019,5.218651848272521,43.55
09-01-2019,5.185721177038105,43.61
10-01-2019,4.956689124157832,43.62
11-01-2019,2.6396417629036,43.55
14-01-2019,3.1644063763978068,43.36
15-01-2019,2.7358490566037825,43.56
